timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor,method
2025-06-12 06:41:08,1,0.06726000000000001,29206493116.0,43.23390197753906,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:44:05,2,0.08738,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:46:46,3,0.11282,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:49:27,4,0.12818000000000002,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:52:07,5,0.14692,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:54:47,6,0.17776,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 06:57:27,7,0.18858,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:00:07,8,0.19841999999999999,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:02:46,9,0.21822,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:05:25,10,0.21303999999999998,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:08:05,11,0.23294,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:10:44,12,0.24418,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:13:23,13,0.24468,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:16:03,14,0.2638,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:18:42,15,0.27512,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:21:22,16,0.27746,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:24:01,17,0.2974,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:26:41,18,0.30126,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:29:21,19,0.31301999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:32:01,20,0.31528,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:34:41,21,0.31452,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
2025-06-12 07:37:21,22,0.34056,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0,Dense
