timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor,method
2025-08-06 09:44:14,1,50.458092975907704,6816323496.0,0.0,0.0,11547575,0.5,0,1.0,1.0,6133880,5413695,1226776,0.0,1.0,RigL
2025-08-06 09:44:37,2,54.57074991516797,6816323496.0,0.0,0.0,11547655,0.5,0,1.0,1.0,6133880,5413775,1226776,0.0,1.0,RigL
2025-08-06 09:44:59,3,38.31693247370207,6816323496.0,0.0,0.0,11549370,0.5001249211024617,0,1.0,1.0,6133880,5415490,1226776,0.0,1.0,RigL
2025-08-06 09:45:21,4,36.74923651170682,6816323496.0,0.0,0.0,11548965,0.5001249211024617,0,1.0,1.0,6133880,5415085,1226776,0.0,1.0,RigL
2025-08-06 09:45:45,5,37.387173396674584,6816323496.0,0.0,0.0,11552558,0.5004569482432148,0,1.0,1.0,6133880,5418678,1226776,0.0,1.0,RigL
2025-08-06 09:46:08,6,40.22395656599932,6816323496.0,0.0,0.0,11552500,0.5004569482432148,0,1.0,1.0,6133880,5418620,1226776,0.0,1.0,RigL
2025-08-06 09:46:32,7,44.13301662707838,6816323496.0,0.0,0.0,11558385,0.5010059436145593,0,1.0,1.0,6133880,5424505,1226776,0.0,1.0,RigL
2025-08-06 09:46:56,8,42.090261282660336,6816323496.0,0.0,0.0,11558491,0.5010059436145593,0,1.0,1.0,6133880,5424611,1226776,0.0,1.0,RigL
2025-08-06 09:47:20,9,43.55615880556498,6816323496.0,0.0,0.0,11566886,0.5017850568062276,0,1.0,1.0,6133880,5433006,1226776,0.0,1.0,RigL
2025-08-06 09:47:44,10,43.07431286053614,6816323496.0,0.0,0.0,11566806,0.5017850568062276,0,1.0,1.0,6133880,5432926,1226776,0.0,1.0,RigL
2025-08-06 09:48:09,11,43.942992874109265,6816323496.0,0.0,0.0,11577446,0.5027778508310541,0,1.0,1.0,6133880,5443566,1226776,0.0,1.0,RigL
2025-08-06 09:48:32,12,44.53342382083475,6816323496.0,0.0,0.0,11577470,0.5027778508310541,0,1.0,1.0,6133880,5443590,1226776,0.0,1.0,RigL
2025-08-06 09:48:56,13,46.69155072955549,6816323496.0,0.0,0.0,11582904,0.503265700610141,0,1.0,1.0,6133880,5449024,1226776,0.0,1.0,RigL
2025-08-06 09:49:19,14,45.04920257889379,6816323496.0,0.0,0.0,11590584,0.5039974752787713,0,1.0,1.0,6133880,5456704,1226776,0.0,1.0,RigL
2025-08-06 09:49:43,15,46.33864947404139,6816323496.0,0.0,0.0,11596599,0.5045694824321482,0,1.0,1.0,6133880,5462719,1226776,0.0,1.0,RigL
2025-08-06 09:50:05,16,47.32270105191721,6816323496.0,0.0,0.0,11605943,0.5054274931622134,0,1.0,1.0,6133880,5472063,1226776,0.0,1.0,RigL
2025-08-06 09:50:28,17,49.31116389548693,6816323496.0,0.0,0.0,11605898,0.5054274931622134,0,1.0,1.0,6133880,5472018,1226776,0.0,1.0,RigL
2025-08-06 09:50:53,18,43.86155412283678,6816323496.0,0.0,0.0,11623719,0.507081054071113,0,1.0,1.0,6133880,5489839,1226776,0.0,1.0,RigL
2025-08-06 09:51:15,19,47.2548354258568,6816323496.0,0.0,0.0,11623713,0.507081054071113,0,1.0,1.0,6133880,5489833,1226776,0.0,1.0,RigL
2025-08-06 09:51:37,20,51.43535799117747,6816323496.0,0.0,0.0,11643845,0.5089384336208711,0,1.0,1.0,6133880,5509965,1226776,0.0,1.0,RigL
2025-08-06 09:51:59,21,48.25924669155073,6816323496.0,0.0,0.0,11643498,0.5089384336208711,0,1.0,1.0,6133880,5509618,1226776,0.0,1.0,RigL
2025-08-06 09:52:21,22,48.164234815066166,6816323496.0,0.0,0.0,11665980,0.5110226435935199,0,1.0,1.0,6133880,5532100,1226776,0.0,1.0,RigL
2025-08-06 09:52:44,23,50.790634543603666,6816323496.0,0.0,0.0,11666051,0.5110226435935199,0,1.0,1.0,6133880,5532171,1226776,0.0,1.0,RigL
2025-08-06 09:53:06,24,52.032575500509,6816323496.0,0.0,0.0,11690583,0.5133106722070271,0,1.0,1.0,6133880,5556703,1226776,0.0,1.0,RigL
2025-08-06 09:53:29,25,51.394638615541226,6816323496.0,0.0,0.0,11690585,0.5133106722070271,0,1.0,1.0,6133880,5556705,1226776,0.0,1.0,RigL
2025-08-06 09:53:51,26,51.84255174753987,6816323496.0,0.0,0.0,11701023,0.5143113559856932,0,1.0,1.0,6133880,5567143,1226776,0.0,1.0,RigL
2025-08-06 09:54:13,27,50.28164234815066,6816323496.0,0.0,0.0,11717184,0.5158123816536924,0,1.0,1.0,6133880,5583304,1226776,0.0,1.0,RigL
2025-08-06 09:54:36,28,49.3722429589413,6816323496.0,0.0,0.0,11728655,0.5168919629707552,0,1.0,1.0,6133880,5594775,1226776,0.0,1.0,RigL
2025-08-06 09:55:00,29,55.60230743128606,6816323496.0,0.0,0.0,11745936,0.5185113349463497,0,1.0,1.0,6133880,5612056,1226776,0.0,1.0,RigL
