timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor
2025-06-01 13:06:03,1,0.21452000000000004,2364071190.6,16.937782287597656,825.6,65030512,0.9170787418604662,208,0.8891848694725626,1.0001269638490125,32517320,32513192,6503464,4.764383053277305e-05,17982.41908681694
2025-06-01 13:08:52,2,0.21600000000000003,2081279642.8,23.139968872070312,31.0,65034485,0.9415262404774529,292,0.8444326052210975,1.0000047667132113,32517320,32517165,6503464,4.0850219804224054e-05,24244.730633991636
2025-06-01 13:11:40,3,0.23328000000000002,1986697727.0,23.139968872070312,0.0,65034640,0.9450060467606042,335,0.8215237080447523,1.0,32517320,32517320,6503464,3.695496708012599e-05,27652.27216347747
2025-06-01 13:14:30,4,0.26832,1929651833.4,23.139968872070312,0.0,65034640,0.9465235061815251,363,0.8066062866275973,1.0,32517320,32517320,6503464,3.43147707385811e-05,30170.887142643194
2025-06-01 13:17:19,5,0.28658,1870193258.8,23.139968872070312,0.0,65034640,0.946971683080833,408,0.7826318593500267,1.0,32517320,32517320,6503464,3.243246683701041e-05,31944.70816428873
2025-06-01 13:20:02,6,0.29603999999999997,1799883445.2,23.139968872070312,0.0,65034640,0.9468879909619823,463,0.7533297815663292,1.0,32517320,32517320,6503464,3.107374702766132e-05,33359.74814331926
2025-06-01 13:22:43,7,0.2996599999999999,1747902904.0,23.139968872070312,0.0,65034640,0.9472328334961345,501,0.7330847096430474,1.0,32517320,32517320,6503464,2.9929783055782814e-05,34581.98482737886
2025-06-01 13:25:22,8,0.30358,1662324780.4,23.139968872070312,0.0,65034640,0.9471158569587373,570,0.6963239211507726,1.0,32517320,32517320,6503464,2.9055229316378602e-05,35608.67576445557
2025-06-01 13:27:54,9,0.3055800000000001,1517036393.8,23.139968872070312,0.0,65034640,0.947455824574385,682,0.6366542354821524,1.0,32517320,32517320,6503464,2.8443445878047126e-05,36349.17474574313
2025-06-01 13:30:19,10,0.30834,1387976853.8,23.139968872070312,45.4,65034413,0.9469601019682725,786,0.5812466702184337,1.0000069809438377,32517320,32517093,6503464,2.786356295077178e-05,37143.17993022469
2025-06-01 13:32:45,11,0.31004,1375155459.8,23.139968872070312,0.0,65034640,0.9473091224910307,793,0.5775173148641449,1.0,32517320,32517320,6503464,2.744590592779373e-05,37600.8966291002
2025-06-01 13:35:10,12,0.31138,1381352447.4,23.139968872070312,0.0,65034640,0.9473473549425593,789,0.5796483750665956,1.0,32517320,32517320,6503464,2.7073201359717914e-05,38076.3538298193
2025-06-01 13:37:37,13,0.31216000000000005,1407311168.2,23.139968872070312,3.4,65034623,0.9474014312725796,767,0.5913692061800746,1.000000522798585,32517320,32517303,6503464,2.6768415914197605e-05,38559.11305790356
2025-06-01 13:40:02,14,0.31165999999999994,1374446859.0,23.139968872070312,0.0,65034640,0.9475688723159246,794,0.5769845498135322,1.0,32517320,32517320,6503464,2.6478564237407942e-05,39053.20316045809
2025-06-01 13:42:28,15,0.31251999999999996,1397605660.8,23.139968872070312,23.8,65034521,0.9476539245931443,774,0.5876398508257858,1.0000036596015751,32517320,32517201,6503464,2.6276086300450653e-05,39512.96648262893
2025-06-01 13:44:53,16,0.31058,1385463790.2,23.139968872070312,52.2,65034379,0.9476413831374021,785,0.5817794352690464,1.0000080265561533,32517320,32517059,6503464,2.6038459705643795e-05,39867.75994882108
2025-06-01 13:47:20,17,0.31249999999999994,1407755890.2,23.139968872070312,0.0,65034640,0.9473677369627627,767,0.5913692061800746,1.0,32517320,32517320,6503464,2.5804333718199636e-05,40201.76159332386
2025-06-01 13:49:41,18,0.31304000000000004,1375620500.2,23.139968872070312,0.0,65034640,0.9476783785825621,792,0.5780500799147577,1.0,32517320,32517320,6503464,2.5653492124245797e-05,40499.319006673155
2025-06-01 13:52:02,19,0.31134,1377882234.0,23.139968872070312,0.0,65034640,0.9475165800527009,790,0.5791156100159829,1.0,32517320,32517320,6503464,2.5524208134057503e-05,40904.19898618968
2025-06-01 13:54:29,20,0.31012,1377923880.8,23.139968872070312,0.0,65034640,0.9481079538695795,788,0.5801811401172083,1.0,32517320,32517320,6503464,2.5375917244594847e-05,41131.37644543346
2025-06-01 13:57:00,21,0.31164,1420073821.4,23.139968872070312,0.0,65034640,0.9477840592930751,756,0.597229621736814,1.0,32517320,32517320,6503464,2.5218853592179315e-05,41412.27718076318
2025-06-01 13:59:27,22,0.31134,1393767325.6,23.139968872070312,0.0,65034640,0.9477609024196683,776,0.5865743207245604,1.0,32517320,32517320,6503464,2.508575523053571e-05,41644.47933545784
2025-06-01 14:01:54,23,0.3128000000000001,1416110023.0,23.139968872070312,11728.0,64976000,0.9482430716409407,758,0.5961640916355887,1.0018066045815788,32517320,32458680,6503464,2.4962021220149823e-05,41879.14894806087
2025-06-01 14:04:21,24,0.31086,1394005586.6,23.139968872070312,0.0,65034640,0.9485688640843903,773,0.5881726158763985,1.0,32517320,32517320,6503464,2.487504119669514e-05,42088.996252735975
2025-06-01 14:06:48,25,0.31154,1417640954.2,23.139968872070312,0.0,65034640,0.9480688944889076,756,0.597229621736814,1.0,32517320,32517320,6503464,2.4783244729926428e-05,42286.6485969138
