round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio
39,0.9906,2379053.8079959047,1950732.0,16311992.0,0.2508200552813085,0.3923461079600198,0.5570110264982311,1722,0.0008362227796119173,0.2508200552813085
40,0.9903,3423220.6304993993,2029188.0,17477000.0,0.2687337086820193,0.6243925455147198,3.0880493032252962,1675,0.001203240994903128,0.2687337086820193
41,0.9906,3265651.143678275,1930940.0,17891968.0,0.2751144313245987,0.10689604603750302,1.418486913481729,1668,0.001147856289517847,0.27511443132459873
42,0.9901,2461771.1757642566,1956640.0,17371608.0,0.2671131569268316,3.149384851997158e-11,1.9750354683445672,1710,0.0008652974255761887,0.26711315692683163
43,0.9901,1971317.6167791965,1886448.0,16629360.0,0.25570003924062623,5.687614129760614e-13,1.1745024240515518,1730,0.0006929060164425999,0.25570003924062623
44,0.9901,1827849.7224464086,1871752.0,15968784.0,0.24554274460502898,7.994054061582259e-07,1.7074735870115159,1742,0.0006424779340760663,0.24554274460502895
45,0.9904,1326308.1681462964,1746548.0,15048512.0,0.23139225495828067,1.883877421449928e-07,1.2162709743708877,1772,0.0004661891627930743,0.2313922549582807
46,0.9907,1087066.4455424107,1594320.0,14028880.0,0.215713964127425,2.5779895124701487e-07,0.7623507789856949,1786,0.0003820971689077015,0.21571396412742502
47,0.9902,834924.509360052,1527132.0,13010328.0,0.20005227983117924,3.69879318753492e-11,0.095321681521581,1805,0.0002934708293005455,0.2000522798311792
48,0.9909,820249.6013858003,1441620.0,12388448.0,0.19048999118008497,6.7234520793346975e-09,0.2118406306496441,1806,0.00028831268941504403,0.19048999118008494
49,0.9906,682648.9636030787,1385792.0,11755880.0,0.1807633593420368,5.9968534875130035e-06,0.010159026932956698,1815,0.00023994691163552856,0.1807633593420368
50,0.9906,933343.4627271121,1402760.0,11515768.0,0.177071296158478,1.0941364474469147e-14,1.1471267011774975,1802,0.00032806448602007454,0.177071296158478
51,0.9907,860421.0547036482,1314344.0,10691984.0,0.16440444661491166,1.2613121051136313e-07,1.1407350882205147,1802,0.0003024327081559396,0.1644044466149117
52,0.9905,692371.9513395401,1277480.0,9940664.0,0.15285183403798347,2.58517342685944e-09,0.12309086754409741,1820,0.00024336448201741303,0.15285183403798344
53,0.9905,789189.681305486,1234616.0,9125856.0,0.1403230032487302,9.3087757821818e-10,0.23242843731455526,1804,0.0002773953185608035,0.1403230032487302
54,0.9905,907662.3737721702,1165884.0,8219944.0,0.12639331900660938,2.4706756431227736e-12,0.2628191759453107,1790,0.00031903774122044645,0.1263933190066094
55,0.9904,815424.4010944669,1075348.0,7463160.0,0.114756689665692,7.63902367070489e-09,0.701015074307106,1805,0.0002866166611931342,0.11475668966569201
56,0.9906,796568.3500324797,1087796.0,7310552.0,0.11241012481963457,0.0002806634720120779,0.06297095396885641,1814,0.0002799888752311001,0.11241012481963458
57,0.9905,883970.0498021693,1076636.0,7182992.0,0.11044870856515851,3.888863647816939e-06,0.5903988228182493,1804,0.0003107100350798486,0.11044870856515851
58,0.9906,849297.3809570677,1049920.0,7249560.0,0.11147228615396347,4.426844899025532e-06,0.6582130338262517,1805,0.0002985228052573173,0.11147228615396348
