round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio
1,0.8891,299595573.9060255,6213268.0,61641680.0,0.9478284188241834,1.0522660627961158,1.5979560435697628,0,0.15978430608321362,0.9478284188241836
2,0.9741,170419012.4210153,3295972.0,32290832.0,0.4965174251752605,2.1517277993261814,3.5282759578436527,1,0.09089013995787482,0.49651742517526043
3,0.9795,120504325.70224996,2941392.0,27757176.0,0.42680602214450636,1.3091308236122132,1.7664517325616214,19,0.06426897370786665,0.42680602214450636
4,0.984,93635323.36961874,2752852.0,26619200.0,0.4093080241545121,1.1633788811042904,1.7554656962574178,76,0.04993883913046333,0.4093080241545121
5,0.9854,81322640.67144348,2700404.0,26332904.0,0.4049058163464886,0.9159967603744008,1.7329738491164288,117,0.043372075024769856,0.4049058163464886
6,0.985,71560076.32723762,2674492.0,26015744.0,0.4000290306827254,1.9395514526055195,2.8450174286056,154,0.0381653740411934,0.4000290306827254
7,0.9862,61211333.19226,2635096.0,25489168.0,0.3919321764524259,2.0109174877405165,2.8755152543972295,228,0.03264604436920533,0.39193217645242595
8,0.9889,56152912.22121607,2659888.0,25141304.0,0.3865832731602727,0.8701429581269622,2.0311301660557746,284,0.029948219851315235,0.38658327316027274
9,0.9878,48759068.47306154,2523524.0,24463240.0,0.37615707567536316,0.8811783167770045,2.75054934710461,372,0.026004836518966155,0.37615707567536316
10,0.9884,44665001.05805004,2497276.0,24323872.0,0.3740140946424859,1.0813061067339276,2.095202552680745,428,0.023821333897626685,0.3740140946424859
11,0.9873,41508165.43965672,2505360.0,23846264.0,0.3666701929925345,1.5997321089729666,2.1427351418791503,491,0.022137688234483584,0.36667019299253445
12,0.988,38133978.04669199,2572536.0,23696504.0,0.36436742019330004,1.0243505587102846,1.5308877747316765,540,0.020338121624902394,0.36436742019330004
13,0.9896,36722624.18554753,2450220.0,23582944.0,0.36262127383191484,1.2541624534095064,2.5216508898170793,550,0.01958539956562535,0.3626212738319148
14,0.9887,34147447.26973878,2430988.0,23620640.0,0.3632009033954828,1.2943741277442313,1.986343601985073,629,0.018211971877194016,0.3632009033954828
15,0.9899,28097208.962422,2313188.0,22689280.0,0.3488799199934066,0.6801273020743389,1.8684800983583432,726,0.014985178113291732,0.3488799199934066
16,0.99,27390173.175724886,2344248.0,22778680.0,0.3502545720250009,0.721275037194846,1.6745568522627958,772,0.014608092360386606,0.3502545720250008
17,0.9895,24214910.87773862,2387152.0,22413576.0,0.34464057923592717,1.0729602427952272,1.4994773260872398,885,0.012914619134793932,0.34464057923592717
18,0.9903,24973230.103738114,2374524.0,22602352.0,0.34754327847436384,0.11930548521337983,0.9655481894177843,847,0.013319056055326994,0.34754327847436384
19,0.9895,19339367.089230526,2230532.0,21106096.0,0.3245362163917568,0.012266050784666405,1.2874344905395931,952,0.01031432911425628,0.3245362163917568
20,0.9904,19116885.617409106,2120908.0,20469616.0,0.31474943199501065,0.7900406761259688,1.1978269335603906,971,0.010195672329284857,0.31474943199501065
21,0.9896,18198924.479833074,2189500.0,21028984.0,0.32335050982061253,1.3829067864755615,2.217868766078615,1035,0.009706093055910973,0.32335050982061253
22,0.9898,17658712.426920734,2184880.0,21015696.0,0.3231461879392275,0.9894684460554242,1.8570369348806426,1045,0.009417979961024392,0.32314618793922745
23,0.9901,14186975.280998401,2079272.0,20024080.0,0.3078986829172884,0.204173281796505,0.8337631749265239,1160,0.007566386816532481,0.3078986829172884
24,0.9905,13470132.231648985,2015904.0,19474576.0,0.29944927810778993,0.5295783193443185,2.177523062922882,1175,0.007184070523546126,0.29944927810778993
25,0.9895,14474401.340524795,2076548.0,19954984.0,0.3068362337363596,1.2533005186505737,2.838615204923575,1204,0.007719680714946557,0.3068362337363596
26,0.989,17976181.57122891,2290264.0,21553576.0,0.3314168572317768,0.6575903000713879,1.2473460374074352,1057,0.009587296837988752,0.3314168572317768
27,0.9901,15535873.432609595,2236340.0,21044360.0,0.32358693766890995,0.06190014940857509,2.2071082075812414,1117,0.00828579916405845,0.32358693766891
28,0.9901,10632440.18326411,2058160.0,19524816.0,0.3002217894955673,0.00012337723324333674,0.8521904854824026,1299,0.005670634764407525,0.30022178949556727
29,0.9902,9543077.40005118,1984236.0,18481976.0,0.28418664268765076,0.42336396315106006,2.3330007410190103,1353,0.005089641280027296,0.28418664268765076
30,0.99,8547826.322316488,1940492.0,18168768.0,0.2793706246394229,0.6276146502563296,3.0762563543216097,1391,0.00455884070523546,0.2793706246394229
31,0.9904,8804014.684750302,2000884.0,18271568.0,0.28095132071154694,0.3172905503703799,1.4308830090637525,1409,0.004695474498533495,0.28095132071154694
32,0.9898,9422487.377216984,2045144.0,18461560.0,0.2838727176778406,0.00046685606411998035,2.2916095022404837,1330,0.005025326601182391,0.2838727176778406
33,0.9894,7185772.056652429,1925132.0,17315408.0,0.26624900207028135,0.40604867952314433,1.7028436374523939,1470,0.003832411763547962,0.2662490020702813
34,0.9905,9515329.422649162,2217912.0,18596904.0,0.2859538239928751,0.4654900398440077,2.408466090413853,1396,0.00507484235874622,0.28595382399287517
