timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor,method
2025-08-06 19:32:39,1,10.038,7308219075.6,0.0,0.0,65032907,0.5014866833330052,0,1.0,1.0,32517320,32515587,6503464,0.0,1.0,RigL
2025-08-06 19:34:12,2,11.612,7308219075.6,0.0,0.0,65354077,0.5064488149839571,0,1.0,1.0,32517320,32836757,6503464,0.0,1.0,RigL
2025-08-06 19:35:39,3,11.838,7308219075.6,0.0,0.0,65919284,0.515168746678215,0,1.0,1.0,32517320,33401964,6503464,0.0,1.0,RigL
2025-08-06 19:37:05,4,14.724,7308219075.6,0.0,0.0,66665382,0.5266772553689888,0,1.0,1.0,32517320,34148062,6503464,0.0,1.0,RigL
2025-08-06 19:38:38,5,24.732,7308219075.6,0.0,0.0,67675193,0.5422625784925493,0,1.0,1.0,32517320,35157873,6503464,0.0,1.0,RigL
2025-08-06 19:40:13,6,32.492000000000004,7308219075.6,0.0,0.0,68671516,0.5576366606956557,0,1.0,1.0,32517320,36154196,6503464,0.0,1.0,RigL
2025-08-06 19:41:50,7,35.434,7308219075.6,0.0,0.0,69985085,0.5778993031633235,0,1.0,1.0,32517320,37467765,6503464,0.0,1.0,RigL
2025-08-06 19:43:20,8,38.74,7308219075.6,0.0,0.0,71320650,0.5985088876203225,0,1.0,1.0,32517320,38803330,6503464,0.0,1.0,RigL
2025-08-06 19:44:53,9,39.978,7308219075.6,0.0,0.0,72737125,0.6203640184248341,0,1.0,1.0,32517320,40219805,6503464,0.0,1.0,RigL
2025-08-06 19:46:25,10,42.636,7308219075.6,0.0,0.0,74169838,0.642471850947816,0,1.0,1.0,32517320,41652518,6503464,0.0,1.0,RigL
2025-08-06 19:47:55,11,42.959999999999994,7308219075.6,0.0,0.0,75439882,0.6620709976181571,0,1.0,1.0,32517320,42922562,6503464,0.0,1.0,RigL
2025-08-06 19:49:45,12,43.13,7308219075.6,0.0,0.0,76823056,0.6834080529910829,0,1.0,1.0,32517320,44305736,6503464,0.0,1.0,RigL
2025-08-06 19:51:24,13,43.878,7308219075.6,0.0,0.0,78127655,0.7035406537272888,0,1.0,1.0,32517320,45610335,6503464,0.0,1.0,RigL
2025-08-06 19:53:12,14,45.172000000000004,7308219075.6,0.0,0.0,79425682,0.7235690488376213,0,1.0,1.0,32517320,46908362,6503464,0.0,1.0,RigL
2025-08-06 19:54:54,15,45.732,7308219075.6,0.0,0.0,80506641,0.7402418259483081,0,1.0,1.0,32517320,47989321,6503464,0.0,1.0,RigL
2025-08-06 19:56:28,16,47.952000000000005,7308219075.6,0.0,0.0,81577796,0.7567752111178914,0,1.0,1.0,32517320,49060476,6503464,0.0,1.0,RigL
2025-08-06 19:57:55,17,48.791999999999994,7308219075.6,0.0,0.0,82558488,0.7719069260447629,0,1.0,1.0,32517320,50041168,6503464,0.0,1.0,RigL
2025-08-06 19:59:27,18,49.282,7308219075.6,0.0,0.0,83617743,0.78824937009114,0,1.0,1.0,32517320,51100423,6503464,0.0,1.0,RigL
2025-08-06 20:01:10,19,49.608,7308219075.6,0.0,0.0,84747044,0.805673854845377,0,1.0,1.0,32517320,52229724,6503464,0.0,1.0,RigL
2025-08-06 20:02:44,20,51.774,7308219075.6,0.0,0.0,85749467,0.8211355337493357,0,1.0,1.0,32517320,53232147,6503464,0.0,1.0,RigL
2025-08-06 20:04:13,21,54.372,7308219075.6,0.0,0.0,86637639,0.8348391271825358,0,1.0,1.0,32517320,54120319,6503464,0.0,1.0,RigL
2025-08-06 20:05:48,22,53.8,7308219075.6,0.0,0.0,87576418,0.8493298606326647,0,1.0,1.0,32517320,55059098,6503464,0.0,1.0,RigL
2025-08-06 20:07:19,23,55.58,7308219075.6,0.0,0.0,88503505,0.8636334668608885,0,1.0,1.0,32517320,55986185,6503464,0.0,1.0,RigL
2025-08-06 20:08:47,24,56.738000000000014,7308219075.6,0.0,0.0,89238719,0.8749842522784984,0,1.0,1.0,32517320,56721399,6503464,0.0,1.0,RigL
2025-08-06 20:10:18,25,56.81,7308219075.6,0.0,0.0,90012124,0.8869161040137005,0,1.0,1.0,32517320,57494804,6503464,0.0,1.0,RigL
2025-08-06 20:11:46,26,59.053999999999995,7308219075.6,0.0,0.0,90608070,0.8961083443239307,0,1.0,1.0,32517320,58090750,6503464,0.0,1.0,RigL
2025-08-06 20:13:11,27,59.775999999999996,7308219075.6,0.0,0.0,91154872,0.9045462933800517,0,1.0,1.0,32517320,58637552,6503464,0.0,1.0,RigL
2025-08-06 20:14:36,28,60.034000000000006,7308219075.6,0.0,0.0,91627034,0.9118383496387867,0,1.0,1.0,32517320,59109714,6503464,0.0,1.0,RigL
2025-08-06 20:16:06,29,62.074,7308219075.6,0.0,0.0,92071519,0.9186962362945611,0,1.0,1.0,32517320,59554199,6503464,0.0,1.0,RigL
2025-08-06 20:17:37,30,62.92999999999999,7308219075.6,0.0,0.0,92351079,0.9230091435207969,0,1.0,1.0,32517320,59833759,6503464,0.0,1.0,RigL
2025-08-06 20:19:04,31,63.56400000000001,7308219075.6,0.0,0.0,92574501,0.926458263616858,0,1.0,1.0,32517320,60057181,6503464,0.0,1.0,RigL
2025-08-06 20:20:31,32,63.80800000000001,7308219075.6,0.0,0.0,92746549,0.9291132310387591,0,1.0,1.0,32517320,60229229,6503464,0.0,1.0,RigL
2025-08-06 20:21:57,33,64.71400000000001,7308219075.6,0.0,0.0,92898031,0.9314512755654416,0,1.0,1.0,32517320,60380711,6503464,0.0,1.0,RigL
2025-08-06 20:23:24,34,64.376,7308219075.6,0.0,0.0,93042882,0.9336851144662507,0,1.0,1.0,32517320,60525562,6503464,0.0,1.0,RigL
2025-08-06 20:24:50,35,65.162,7308219075.6,0.0,0.0,93180275,0.9358057666187672,0,1.0,1.0,32517320,60662955,6503464,0.0,1.0,RigL
2025-08-06 20:26:20,36,66.252,7308219075.6,0.0,0.0,93371374,0.9387561268478967,0,1.0,1.0,32517320,60854054,6503464,0.0,1.0,RigL
2025-08-06 20:27:47,37,65.99,7308219075.6,0.0,0.0,93488257,0.9405581336981556,0,1.0,1.0,32517320,60970937,6503464,0.0,1.0,RigL
2025-08-06 20:29:15,38,65.8,7308219075.6,0.0,0.0,93595950,0.942219764374717,0,1.0,1.0,32517320,61078630,6503464,0.0,1.0,RigL
2025-08-06 20:30:41,39,66.216,7308219075.6,0.0,0.0,93694155,0.9437343753075726,0,1.0,1.0,32517320,61176835,6503464,0.0,1.0,RigL
2025-08-06 20:32:08,40,67.062,7308219075.6,0.0,0.0,93782398,0.9450963071593079,0,1.0,1.0,32517320,61265078,6503464,0.0,1.0,RigL
2025-08-06 20:33:35,41,67.176,7308219075.6,0.0,0.0,93860098,0.9463000236215823,0,1.0,1.0,32517320,61342778,6503464,0.0,1.0,RigL
2025-08-06 20:35:01,42,66.88199999999999,7308219075.6,0.0,0.0,93927169,0.9473406035314266,0,1.0,1.0,32517320,61409849,6503464,0.0,1.0,RigL
2025-08-06 20:36:29,43,67.636,7308219075.6,0.0,0.0,94008275,0.9485872571406075,0,1.0,1.0,32517320,61490955,6503464,0.0,1.0,RigL
2025-08-06 20:37:57,44,67.696,7308219075.6,0.0,0.0,94048260,0.9492038788606523,0,1.0,1.0,32517320,61530940,6503464,0.0,1.0,RigL
2025-08-06 20:39:24,45,67.828,7308219075.6,0.0,0.0,94076701,0.9496461683825121,0,1.0,1.0,32517320,61559381,6503464,0.0,1.0,RigL
2025-08-06 20:40:50,46,68.564,7308219075.6,0.0,0.0,94093965,0.9499122802700735,0,1.0,1.0,32517320,61576645,6503464,0.0,1.0,RigL
2025-08-06 20:42:17,47,67.87199999999999,7308219075.6,0.0,0.0,94099575,0.9500009842325937,0,1.0,1.0,32517320,61582255,6503464,0.0,1.0,RigL
2025-08-06 20:43:44,48,68.352,7308219075.6,0.0,0.0,94099295,0.9500009842325937,0,1.0,1.0,32517320,61581975,6503464,0.0,1.0,RigL
2025-08-06 20:45:11,49,68.64399999999999,7308219075.6,0.0,0.0,94099511,0.9500009842325937,0,1.0,1.0,32517320,61582191,6503464,0.0,1.0,RigL
