timestamp,round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor,memory_saved,download_bytes,upload_bytes,model_size_bytes,proximal_loss,communication_KB,communication_MB,download_KB,upload_KB,model_size_KB
2025-06-14 23:24:11,29,0.7825533848250795,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:25:12,30,0.7852067242162654,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:26:13,31,0.7874784189004997,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:27:13,32,0.7881144934120854,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:28:14,33,0.788169014084507,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:29:16,34,0.7922217174011813,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:30:17,35,0.7923489323034983,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:31:18,36,0.7941844616083598,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:32:19,37,0.7974557019536574,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:33:20,38,0.7986551567469332,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:34:21,39,0.8001999091322126,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:35:22,40,0.8027805542935029,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:36:23,41,0.8029622898682417,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:37:24,42,0.8090140845070423,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:38:24,43,0.8130486142662425,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:39:26,44,0.8177010449795548,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:40:26,45,0.8217900954111768,15211286279.6,3.5992660522460938,18680075,0.0,0.0,0.0,0,1.0,0.20009006273871044,0.0,1.0,841.0,0.0,0.0,0.0,0.0,18242.2607421875,17.81470775604248,0.0,0.0,0.0
2025-06-14 23:41:27,46,0.8290413448432531,15211286279.6,3.5992660522460938,18671065,0.0,0.0,0.0,0,1.0,0.20028331238593944,0.0,1.0,2643.0,0.0,0.0,0.0,0.0,18233.4619140625,17.80611515045166,0.0,0.0,0.0
2025-06-14 23:42:28,47,0.8318218991367561,15211286279.6,3.5992660522460938,18681720,0.0,0.0,0.0,0,1.0,0.20005482045231157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18243.8671875,17.81627655029297,0.0,0.0,0.0
2025-06-14 23:43:29,48,0.8377101317582918,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:44:30,49,0.8395638346206271,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:45:31,50,0.841762835074966,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:46:32,51,0.8401999091322127,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:47:33,52,0.8381099500227169,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:48:34,53,0.8366015447523851,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:49:35,54,0.8319309404815993,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:50:36,55,0.826151749204907,15211286279.6,3.5992660522460938,18679672,0.0,0.0,0.0,0,1.0,0.200098698456937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18241.8671875,17.81432342529297,0.0,0.0,0.0
2025-06-14 23:51:36,56,0.8168287142208088,15211286279.6,3.5992660522460938,18671065,0.0,0.0,0.0,0,1.0,0.20028331238593944,0.0,1.0,2643.0,0.0,0.0,0.0,0.0,18233.4619140625,17.80611515045166,0.0,0.0,0.0
2025-06-14 23:52:37,57,0.8089595638346205,15211286279.6,3.5992660522460938,18680070,0.0,0.0,0.0,0,1.0,0.20009016987704983,0.0,1.0,842.0,0.0,0.0,0.0,0.0,18242.255859375,17.8147029876709,0.0,0.0,0.0
2025-06-14 23:53:38,58,0.8009631985461155,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:54:39,59,0.7923489323034983,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:55:40,60,0.7838800545206726,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:56:41,61,0.7769922762380735,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:57:41,62,0.7684325306678783,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:58:42,63,0.7600545206724216,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-14 23:59:43,64,0.7590186278964107,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:00:45,65,0.7521671967287596,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:01:45,66,0.7365197637437528,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:02:46,67,0.7327578373466606,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:03:47,68,0.7282326215356656,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:04:48,69,0.7250704225352113,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:05:49,70,0.7195456610631531,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:06:50,71,0.7141117673784644,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:07:51,72,0.7092594275329395,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:08:52,73,0.7035529304861426,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:09:54,74,0.6957928214447978,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:10:55,75,0.6898137210358928,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:11:56,76,0.6902135393003179,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:12:57,77,0.6845070422535212,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:13:58,78,0.6780009086778737,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:14:59,79,0.6757110404361655,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:16:00,80,0.6702771467514765,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:17:01,81,0.6640981372103589,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:18:02,82,0.6692412539754657,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:19:03,83,0.6583916401635619,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:20:05,84,0.6532121762835075,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:21:06,85,0.6523216719672876,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:22:07,86,0.6433984552476147,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:23:08,87,0.6457610177192186,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:24:09,88,0.6237528396183554,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:25:10,89,0.6325124943207634,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:26:11,90,0.6336029077691958,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:27:12,91,0.6183189459336665,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:28:13,92,0.6242980463425715,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:29:15,93,0.6361653793730123,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:30:16,94,0.6359836437982735,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:31:18,95,0.621154020899591,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:32:19,96,0.6272421626533393,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:33:20,97,0.6186642435256701,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:34:21,98,0.6108677873693776,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:35:22,99,0.6275147660154475,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
2025-06-15 00:36:23,100,0.6130486142662427,15211286279.6,3.5992660522460938,18684280,0.0,0.0,0.0,0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18246.3671875,17.81871795654297,0.0,0.0,0.0
