timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor
2025-05-28 19:21:33,1,0.06458,29206493116.0,43.23390197753906,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:24:07,2,0.0748,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:26:39,3,0.09114,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:29:09,4,0.11022000000000001,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:31:40,5,0.12,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:34:21,6,0.13052,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:37:15,7,0.14008,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:39:49,8,0.15145999999999998,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:42:22,9,0.17086,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:44:57,10,0.17678,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:47:30,11,0.17931999999999998,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:50:03,12,0.19204000000000002,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:52:37,13,0.20028,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:55:11,14,0.20602,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 19:57:38,15,0.21123999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:00:06,16,0.22576000000000002,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:02:33,17,0.23556,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:05:01,18,0.2287,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:07:28,19,0.24734000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:09:55,20,0.25467999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:12:20,21,0.26292,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:14:45,22,0.25966,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:17:09,23,0.26506,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:19:34,24,0.26202,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:22:00,25,0.27918,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:24:25,26,0.27832,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:26:51,27,0.2963,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:29:17,28,0.30066000000000004,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:31:42,29,0.30246,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:34:07,30,0.3012,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:36:32,31,0.31457999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:38:58,32,0.31484,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:41:23,33,0.31628,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:43:49,34,0.32432,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:46:15,35,0.32914000000000004,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:48:42,36,0.32954,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:51:09,37,0.3364400000000001,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:53:36,38,0.33490000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:56:03,39,0.34988,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 20:58:30,40,0.33906000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:00:56,41,0.35036000000000006,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:03:21,42,0.34516,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:05:46,43,0.35863999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:08:10,44,0.35588,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:10:35,45,0.35882000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:13:00,46,0.36497999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:15:26,47,0.37742,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:17:52,48,0.38310000000000005,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:20:17,49,0.37479999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:22:42,50,0.38591999999999993,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:25:06,51,0.38437999999999994,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:27:42,52,0.38739999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:30:16,53,0.38782000000000005,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:32:51,54,0.39146000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:35:25,55,0.38283999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:37:59,56,0.39798,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:40:32,57,0.40698,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:43:07,58,0.40676000000000007,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:45:40,59,0.41422,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:48:13,60,0.40865999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:50:46,61,0.41337999999999997,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:53:19,62,0.42358,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:55:53,63,0.42122000000000004,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 21:58:26,64,0.42435999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:00:59,65,0.42506000000000005,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:03:32,66,0.43152,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:06:05,67,0.4303199999999999,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:08:38,68,0.43294,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:11:11,69,0.44498,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:13:44,70,0.4438,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:16:17,71,0.45076,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:18:50,72,0.44824,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:21:23,73,0.4502400000000001,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:23:57,74,0.45912,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:26:31,75,0.45821999999999996,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:29:04,76,0.46338,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:31:37,77,0.4676,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
2025-05-28 22:34:12,78,0.47000000000000003,29206493116.0,44.455596923828125,0.0,12810400,0.0,0,1.0,1.0,6405200,6405200,1281040,0.0,1.0
