round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
55,0.20909999999999998,55018830756.0,629.94140625,0.0,19334665.6,0.0,2.649683793482489,0.0,0,1.0,0.7432448922604938,0.0,1.0
56,0.20834000000000003,55018830756.0,629.8125,0.0,19264172.8,0.0,2.657801356234203,0.0,0,1.0,0.7405350748462666,0.0,1.0
57,0.20754,55018830756.0,629.98828125,0.0,19199062.400000002,0.0,2.6976026853439903,0.0,0,1.0,0.7380321625521414,0.0,1.0
58,0.20427999999999996,55018830756.0,630.09375,0.0,19132480.0,0.0,2.723356428069514,0.0,0,1.0,0.7354726650289753,0.0,1.0
59,0.20636000000000002,55018830756.0,630.37109375,0.0,19078054.400000002,0.0,2.7390640546265037,0.0,0,1.0,0.7333804876908675,0.0,1.0
60,0.20461999999999997,55018830756.0,631.26953125,0.0,18982624.0,0.0,2.791079135506101,0.0,0,1.0,0.729712042689865,0.0,1.0
61,0.20451999999999998,55018830756.0,631.30078125,0.0,18944252.8,0.0,2.7878417226020855,0.0,0,1.0,0.7282370133824067,0.0,1.0
62,0.20318,55018830756.0,631.30078125,0.0,18858192.0,0.0,2.83925178161014,0.0,0,1.0,0.7249287456653869,0.0,1.0
63,0.20348000000000002,55018830756.0,631.30859375,0.0,18781686.4,0.0,2.856710473054283,0.0,0,1.0,0.7219877898916639,0.0,1.0
64,0.19886,55018830756.0,631.96875,0.0,18708419.200000003,0.0,2.880426889442107,0.0,0,1.0,0.7191713216218311,0.0,1.0
65,0.1956,55018830756.0,631.91015625,0.0,18608992.0,0.0,2.910747131429342,0.0,0,1.0,0.7153492354228455,0.0,1.0
66,0.20061999999999997,55018830756.0,631.9609375,0.0,18529616.0,0.0,2.94875091334118,0.0,0,1.0,0.7122979384524923,0.0,1.0
67,0.1962,55018830756.0,632.10546875,0.0,18491152.0,0.0,2.970453115933963,0.0,0,1.0,0.7108193418153772,0.0,1.0
68,0.19308,55018830756.0,631.984375,0.0,18399276.800000004,0.0,3.013784190490939,0.0,0,1.0,0.7072875624436454,0.0,1.0
69,0.19502000000000003,55018830756.0,632.00390625,0.0,18281481.6,0.0,3.062294456092805,0.0,0,1.0,0.7027593909953219,0.0,1.0
70,0.1911,55018830756.0,632.19140625,0.0,18215868.8,0.0,3.0980510988307706,0.0,0,1.0,0.7002371659165023,0.0,1.0
71,0.18978,55018830756.0,632.0,0.0,18117568.000000004,0.0,3.130752521266833,0.0,0,1.0,0.6964583797188698,0.0,1.0
72,0.18972,55018830756.0,631.94140625,0.0,18031350.4,0.0,3.1833454919928466,0.0,0,1.0,0.6931440844448435,0.0,1.0
73,0.19038000000000002,55018830756.0,631.9609375,0.0,17906012.8,0.0,3.219252361987107,0.0,0,1.0,0.6883259752033686,0.0,1.0
74,0.18976,55018830756.0,631.94921875,0.0,17828409.6,0.0,3.2505998385207406,0.0,0,1.0,0.6853428265305997,0.0,1.0
75,0.18888000000000002,55018830756.0,632.0078125,0.0,17711545.599999998,0.0,3.296824939019101,0.0,0,1.0,0.6808504513902129,0.0,1.0
76,0.19058,55018830756.0,631.67578125,0.0,17653027.200000003,0.0,3.341088707849424,0.0,0,1.0,0.6786009425130977,0.0,1.0
77,0.19002,55018830756.0,632.05078125,0.0,17531734.4,0.0,3.384505044115383,0.0,0,1.0,0.673938319640118,0.0,1.0
78,0.18828,55018830756.0,632.01953125,0.0,17451136.0,0.0,3.433894686124956,0.0,0,1.0,0.6708400323273874,0.0,1.0
79,0.1852,55018830756.0,632.12109375,0.0,17341619.2,0.0,3.4714037752626346,0.0,0,1.0,0.6666300912867358,0.0,1.0
80,0.18361999999999998,55018830756.0,631.97265625,0.0,17212873.6,0.0,3.507375510984309,0.0,0,1.0,0.6616809749388941,0.0,1.0
