round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio
1,0.6589400000000001,2330707.0201810333,469.7890625,2604736.0,0.21760255580235421,2.772685435719414,0.46970801235085363,807,0.0009416998061337508,0.10012879290175206
2,0.79884,1902586.3506875131,476.609375,2604736.0,0.2580238697203252,2.205280919981127,0.4114257083761733,940,0.0007687217578535407,0.10012879290175206
3,0.85856,1620569.4786774765,476.7109375,2604736.0,0.29865637169258286,1.8448091105233815,0.40112592657636786,1033,0.0006547755469403946,0.10012879290175206
4,0.86616,1330439.2682229544,477.1796875,2604736.0,0.31813425024850533,1.643230390479061,0.3549624498134608,1158,0.0005375512194840219,0.10012879290175206
5,0.89214,1214935.9565184028,479.671875,2604736.0,0.33304609530636187,1.4632291260406858,0.2957059527444824,1219,0.0004908832147549103,0.10012879290175206
6,0.9067399999999999,1091914.2256246584,477.59765625,2604736.0,0.3411012076484462,1.4090847867765794,0.3250237163984078,1276,0.0004411774648988519,0.10012879290175206
7,0.92156,1041423.7642833017,475.49609375,2604736.0,0.35079628231829557,1.277818124591017,0.31427645770286444,1293,0.0004207772784983037,0.10012879290175206
8,0.9082799999999999,1001560.4257079259,474.6171875,2604736.0,0.3532902636170217,1.2347809491872077,0.28603194269842463,1316,0.00040467087907390946,0.10012879290175206
9,0.9086400000000001,963367.7056748064,474.171875,2604736.0,0.35703493025844113,1.2080985333001035,0.2874112066791986,1330,0.0003892394770403258,0.10012879290175206
10,0.8933,955082.3918270717,474.0546875,2604736.0,0.36095581108807884,1.166769662532218,0.3325942434911541,1334,0.00038589187548568554,0.10012879290175206
11,0.9252600000000001,859920.6033817384,474.16015625,2604736.0,0.37144511202578756,1.0644527914692778,0.26101287631114345,1361,0.0003474426680330256,0.10012879290175206
12,0.9270200000000001,915115.5772372382,473.2578125,2604736.0,0.37053625772362647,1.0789956968057168,0.24481024732202497,1341,0.0003697436675706013,0.10012879290175206
13,0.93726,834978.379863968,453.21484375,2604736.0,0.3750933562722031,1.041511443339671,0.35073066677133913,1392,0.0003373650019652396,0.10012879290175206
14,0.9366199999999999,848999.2372994961,453.4375,2604736.0,0.3734271389918268,1.0244661866864968,0.2732056593471415,1376,0.0003430299948684833,0.10012879290175206
15,0.9420400000000001,816584.3630238202,453.13671875,2604736.0,0.3763569517884554,0.990679126736336,0.2648571404695427,1411,0.0003299330759692203,0.10012879290175206
16,0.93904,865375.2712619446,453.7734375,2604736.0,0.375856853356686,1.0172583692063193,0.23000739733645328,1373,0.00034964657424725034,0.10012879290175206
17,0.923,817291.0138842112,456.24609375,2604736.0,0.3828401164741397,0.9458178654744156,0.2648682811727471,1399,0.00033021859146836817,0.10012879290175206
18,0.9423999999999999,747261.8685679359,456.05078125,2604736.0,0.38132993723336617,0.9468590062871456,0.250351410248605,1429,0.00030192398730017613,0.10012879290175206
19,0.95016,853806.8460455718,451.5078125,2604739.2,0.3800262110110017,0.954506621135244,0.2874508308161766,1377,0.0003449724630487159,0.10012891591311954
20,0.93102,828957.0675974416,444.79296875,2604736.0,0.3779576343988761,1.013024993993751,0.2659928227564229,1386,0.00033493214852421883,0.10012879290175206
21,0.9486800000000001,697742.2890357792,444.5,2604736.0,0.39194996441344604,0.8322707898890933,0.2501928949080777,1460,0.0002819160763780926,0.10012879290175206
22,0.9479200000000001,688503.5168906006,444.4765625,2604736.0,0.3939470976378871,0.808575446992464,0.2452706806676619,1470,0.0002781832391477174,0.10012879290175206
23,0.95688,729689.741538231,444.7421875,2604736.0,0.3878017853012189,0.8588761925126563,0.22613617374412892,1448,0.00029482413799524485,0.10012879290175206
24,0.94998,699662.9715882186,444.9140625,2604736.0,0.3892841879696883,0.8669646317907034,0.22293735011962243,1456,0.0002826921097326136,0.10012879290175206
25,0.96326,739920.5865741933,444.9609375,2604739.2,0.3876044765273065,0.8683695094102445,0.2232979591009065,1435,0.0002989578127572498,0.10012891591311954
26,0.95522,630543.1661415534,444.5390625,2604736.0,0.40019036708487754,0.7472133812216358,0.2065599285549003,1493,0.00025476491561274886,0.10012879290175206
27,0.9555800000000001,531602.8874446373,444.875,2604736.0,0.40322033431800614,0.6906676385891497,0.23428579730997862,1542,0.00021478904543217666,0.10012879290175206
28,0.94262,671591.2929579006,444.99609375,2604736.0,0.39245813362606147,0.7900237516849904,0.24052538904092136,1480,0.0002713500173567275,0.10012879290175206
29,0.96574,667409.0297779997,445.03515625,2604736.0,0.4036445361928621,0.6983180768046657,0.21097374937228236,1481,0.00026966021405171707,0.10012879290175206
30,0.9635200000000002,577220.1130813784,445.15234375,2604736.0,0.4029932070223075,0.6830662792797566,0.21387817635806722,1521,0.00023322024770964784,0.10012879290175206
31,0.95702,667117.6533240867,445.23046875,2604739.2,0.39730735435631137,0.7564534803294993,0.18328043079033157,1466,0.0002695424861915502,0.10012891591311954
32,0.9632200000000001,655145.1628396623,445.2109375,2604736.0,0.3980546502374085,0.7326212101723175,0.20022027197823236,1477,0.0002647051162988534,0.10012879290175206
33,0.9670399999999999,610829.6344505978,444.7265625,2604736.0,0.4001139556690978,0.7081733128199267,0.23506612939868893,1508,0.0002467998523032718,0.10012879290175206
34,0.95124,652211.5956724245,445.52734375,2604736.0,0.39988612576433313,0.7231506749942153,0.2109083390586001,1480,0.00026351983663532307,0.10012879290175206
35,0.9275,651291.3482740861,445.30078125,2604736.0,0.40455431675011333,0.6873644436859461,0.21060812452755684,1481,0.0002631480195046813,0.10012879290175206
36,0.9616,657576.6784502374,445.1953125,2604736.0,0.39857059690408025,0.7234890211793815,0.270563780092675,1478,0.00026568754684858076,0.10012879290175206
37,0.9510400000000001,612753.6951524595,445.31640625,2604736.0,0.40828736728156567,0.6409033740191171,0.1898794450925856,1509,0.00024757725056665035,0.10012879290175206
38,0.95902,652891.9247657638,445.74609375,2604736.0,0.40103514685626873,0.7430099454979702,0.21866920372463716,1487,0.0002637947170770763,0.10012879290175206
39,0.9658599999999999,639202.5337523107,445.53125,2604739.2,0.4014434759719915,0.7063736481154488,0.20098145296617917,1490,0.0002582636500009336,0.10012891591311954
40,0.9605600000000001,634124.6868082645,445.25390625,2604736.0,0.3984049835403083,0.713739795078651,0.19689336883477687,1496,0.00025621199467000587,0.10012879290175206
41,0.9647399999999999,593834.3885178298,445.53515625,2604739.2,0.4020361519648835,0.7122713860281639,0.21563692247016614,1509,0.00023993308626983024,0.10012891591311954
42,0.9684799999999999,589068.2794252872,441.5390625,2604736.0,0.40959353861539044,0.6171516046048124,0.21127216600614926,1520,0.00023800738562637863,0.10012879290175206
43,0.9651799999999999,570649.6827188849,441.49609375,2604739.2,0.4149366346872097,0.5582449089978131,0.1865944173256223,1519,0.00023056552837126662,0.10012891591311954
44,0.95242,577112.9971630598,441.58984375,2604736.0,0.40273043307635836,0.6647818412160722,0.25060850928734063,1530,0.0002331769685507312,0.10012879290175206
45,0.9690799999999999,590152.3587589031,441.84375,2604742.4000000004,0.4108896323043371,0.5809538924072879,0.22193138089332526,1513,0.0002384453974783447,0.10012903892448702
46,0.9723200000000001,573419.9791804506,436.40625,2604739.2,0.41097189491420566,0.5809190979562213,0.21209799439392613,1523,0.0002316848400729093,0.10012891591311954
47,0.96874,530199.2466686587,435.69921875,2604736.0,0.41065463447610995,0.5881745006797173,0.22295726429457643,1552,0.0002142219178459227,0.10012879290175206
48,0.9639999999999999,547521.9569902373,436.6953125,2604739.2,0.41193319530383343,0.5563979733265457,0.23430367619292913,1542,0.0002212209927233282,0.10012891591311954
49,0.97014,538501.5061540942,435.17578125,2604739.2,0.4146543594509347,0.5235387159189726,0.19078366139403974,1552,0.00021757636612286635,0.10012891591311954
50,0.9706800000000001,499381.88010091265,436.4609375,2604739.2,0.41562769165127483,0.5295272321496832,0.16167523967696087,1569,0.00020177045660642936,0.10012891591311954
51,0.9706400000000001,470126.476108207,436.55078125,2604736.0,0.41891628317313423,0.503194129720355,0.17014161367904584,1577,0.00018995009135685132,0.10012879290175206
52,0.9711200000000002,565537.910535373,436.890625,2604739.2,0.40961312550858564,0.5770065874701226,0.1591544530804882,1535,0.00022850016587287798,0.10012891591311954
53,0.97076,486620.274552302,436.56640625,2604736.0,0.4207460927131919,0.49219926261257285,0.17200202770642445,1563,0.00019661425234436446,0.10012879290175206
54,0.9667,518931.0561142622,436.83203125,2604736.0,0.4141958668364739,0.5320156418596261,0.16398353208281752,1548,0.00020966911358152009,0.10012879290175206
55,0.96844,584346.1752636281,436.65234375,2604739.2,0.41147103234365756,0.5620415674757419,0.1886910298453905,1520,0.00023609946475298106,0.10012891591311954
56,0.9642799999999999,536003.9050825321,436.125,2604736.0,0.4155729420704041,0.557289208247663,0.1821268142854589,1530,0.00021656723437678065,0.10012879290175206
57,0.96074,503899.4036546079,437.13671875,2604736.0,0.414454559548334,0.5322709851318699,0.20021795399576794,1557,0.0002035957186483264,0.10012879290175206
58,0.97194,463033.8256413434,436.93359375,2604736.0,0.4211934852774798,0.47414282031112476,0.18193721016260841,1591,0.0001870843739965024,0.10012879290175206
59,0.9697800000000001,508580.82293741626,436.890625,2604736.0,0.41838866757750404,0.511615874707817,0.1967943523761348,1555,0.00020548720118683484,0.10012879290175206
60,0.96714,525624.7655744256,436.76953125,2604736.0,0.41447199016932446,0.507047051025166,0.2199257848941763,1551,0.00021237364265633355,0.10012879290175206
61,0.9728399999999999,506479.6999035379,437.0234375,2604736.0,0.41876175386151393,0.4727128691996764,0.19000056401434837,1558,0.00020463826258728806,0.10012879290175206
62,0.9677399999999998,535997.7568515826,437.05078125,2604739.2,0.4129264343408451,0.5264531241377168,0.15100616166473396,1554,0.00021656475024306365,0.10012891591311954
63,0.9695199999999999,500287.5595037657,437.0078125,2604736.0,0.4191252095035815,0.47543551805818424,0.1533282136818923,1562,0.0002021363876782892,0.10012879290175206
64,0.96732,513375.5783270537,436.36328125,2604739.2,0.4188658578644577,0.4886576817370595,0.18986461435678872,1553,0.00020742447609173887,0.10012891591311954
65,0.97392,503797.51843609265,437.05078125,2604736.0,0.4200857276602762,0.47951128074803295,0.22483166999897392,1560,0.00020355455290347178,0.10012879290175206
66,0.9732,463691.67714063206,437.4296875,2604739.2,0.4258713076402175,0.43646377978553225,0.20707214462790366,1589,0.00018735017258207355,0.10012891591311954
67,0.97126,498297.51678085956,436.953125,2604736.0,0.414989574913729,0.49986668117697475,0.16592436802462968,1574,0.0002013323300124685,0.10012879290175206
68,0.95756,519823.1340440013,437.359375,2604742.4,0.42028942055211144,0.4740456886563679,0.17095961971134083,1551,0.0002100295491086874,0.10012903892448702
69,0.9734,427894.1306152979,437.125,2604736.0,0.4242315448260034,0.4220159024170401,0.16385814963863363,1599,0.00017288651742032238,0.10012879290175206
70,0.9748000000000001,499508.96287195955,437.4296875,2604736.0,0.42238443922646596,0.45229647395204464,0.14213008061200869,1557,0.00020182180318058972,0.10012879290175206
71,0.96656,431266.40758668946,436.57421875,2604739.2,0.4250786715903363,0.4236656425961584,0.18413416604096453,1605,0.00017424905357037957,0.10012891591311954
72,0.9749000000000001,448876.5327668057,437.33984375,2604736.0,0.4168590120996959,0.4835060376650257,0.16573820565569228,1601,0.00018136425566335585,0.10012879290175206
73,0.9698800000000001,526877.7987259439,437.44140625,2604736.0,0.4254189646964578,0.44420389543265876,0.15697114860976408,1547,0.00021287991867714905,0.10012879290175206
74,0.97346,480260.2463204182,437.59375,2604736.0,0.41795347274244155,0.48814248181659137,0.17303316936061724,1579,0.00019404454396784574,0.10012879290175206
75,0.9748800000000001,499790.3934130685,437.34375,2604736.0,0.4178898032720692,0.48016050829152057,0.16874617810206663,1572,0.0002019355124901287,0.10012879290175206
76,0.96922,473121.856480827,437.35546875,2604736.0,0.41522339680948495,0.48639324454160615,0.17138243477421627,1587,0.0001911603460528594,0.10012879290175206
77,0.9773399999999999,457540.2269745791,437.4453125,2604736.0,0.42404640181228076,0.4157384924713388,0.1438522617734967,1589,0.0001848647381715471,0.10012879290175206
78,0.96868,441484.354200368,437.5546875,2604739.2,0.4277567683874765,0.3764699240762275,0.13594042266161055,1592,0.00017837751684863354,0.10012891591311954
79,0.9763,512630.23196393007,437.48828125,2604739.2,0.4235012425577501,0.4498828321335623,0.1539681756594567,1570,0.00020712332604603235,0.10012891591311954
80,0.9738999999999999,402709.21231271385,437.72265625,2604736.0,0.428929827278429,0.3795827153060808,0.15747942309228283,1622,0.00016271079285362175,0.10012879290175206
81,0.9766600000000001,433102.4427540018,437.7890625,2604736.0,0.426848277278616,0.39433536576012845,0.13648341162658226,1598,0.00017499088596121287,0.10012879290175206
82,0.9762599999999999,458926.8627325851,437.49609375,2604736.0,0.42450127784377695,0.4065498948718572,0.19218925202587153,1593,0.00018542499504346874,0.10012879290175206
83,0.97464,441735.720812056,437.67578125,2604745.6,0.426195685974716,0.3853786576600146,0.22527287498360726,1596,0.0001784790791159822,0.10012916193585449
