round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
28,0.31514,774962424.9999999,461.63671875,5122611.199999999,0.056075000000000264,3.7612660828477056,0.0,744,0.5246461576425782,0.9996977455817149,8.270309691064532e-05,5136.947933251309
29,0.30744,784214699.9999999,466.45703125,5122643.199999999,0.05630000000000028,3.7854469674711195,0.0,734,0.530918055373267,0.9997039905077125,8.343805913893535e-05,5072.738532779082
30,0.32402000000000003,783084249.9999999,470.0390625,5122691.199999999,0.05652500000000029,3.8353417687926132,0.0,735,0.5302850912990552,0.9997133578967089,8.418891002498348e-05,5010.781974040294
31,0.32594,747053999.9999999,473.8828125,5122569.6,0.056750000000000286,3.852729866529059,0.0,773,0.5060663273184748,0.999689627177918,8.490896754176149e-05,4951.398635110384
32,0.32531999999999994,801571249.9999999,477.65234375,5122703.999999999,0.056975000000000296,3.856358194459548,0.0,715,0.5431060481638484,0.999715855867108,8.558683838930797e-05,4895.000056162879
33,0.33408,784409599.9999999,480.5234375,5122627.199999999,0.057200000000000285,3.883861746481858,0.0,733,0.5316219350779221,0.9997008680447137,8.626310355740774e-05,4840.644658867586
34,0.33862,774796649.9999999,485.390625,5122684.8,0.057425000000000295,3.936989577443221,0.0,743,0.5253137954316691,0.9997121089115094,8.696366168107973e-05,4787.914126537909
35,0.34588,755764699.9999999,487.171875,5122515.199999999,0.0576500000000003,3.950037819890583,0.0,763,0.5125069293664305,0.999679010803722,8.76370883986506e-05,4737.240729893552
36,0.3486,767831874.9999999,484.30078125,5122560.0,0.0578750000000003,3.991232636625237,0.0,750,0.520787740855511,0.9996877537001186,8.83319582715228e-05,4687.992749428292
37,0.35253999999999996,771416099.9999999,487.99609375,5122703.999999999,0.05810000000000028,4.003869564575366,0.0,746,0.5233431966846285,0.999715855867108,8.900294340753288e-05,4640.771422310686
38,0.35694,759931724.9999999,491.7421875,5122553.6,0.05832500000000029,4.028203255175792,0.0,758,0.5156248225010719,0.9996865047149192,8.96660494446259e-05,4595.015528038028
39,0.36356,775754799.9999999,495.33984375,5122643.199999999,0.05855000000000031,4.059517735739535,0.0,741,0.5265384486347531,0.9997039905077125,9.032261927883986e-05,4551.045001768436
40,0.37251999999999996,760509799.9999999,499.3359375,5122460.8,0.0587750000000003,4.079740181170166,0.0,757,0.5163270298917874,0.999668394429526,9.09655171074111e-05,4508.418410449208
41,0.36682,782911999.9999999,502.94921875,5122553.6,0.05900000000000029,4.107153888116193,0.0,733,0.5316162062648517,0.9996865047149192,9.160371329416032e-05,4467.258752751009
42,0.38442000000000004,750738449.9999999,506.265625,5122435.199999999,0.05922500000000029,4.136222952729418,0.0,767,0.5099289705701855,0.9996633984887279,9.224300964673563e-05,4427.251251213509
43,0.38892,759964399.9999999,510.125,5122502.399999999,0.059450000000000294,4.161163069012862,0.0,757,0.516282336297295,0.9996765128333229,9.286965264298833e-05,4388.491178790691
44,0.38926,766364874.9999999,512.8359375,5122508.8,0.0596750000000003,4.195820937879306,0.0,750,0.5208444772443153,0.9996777618185224,9.349735013524022e-05,4350.92881850363
45,0.39078,754900299.9999999,517.40625,5122495.999999999,0.0599000000000003,4.229076589921299,0.0,762,0.5130161555462758,0.9996752638481234,9.413094810877223e-05,4314.575131293631
46,0.39462,751899999.9999999,521.0078125,5122268.799999999,0.0601250000000003,4.248396609380541,0.0,765,0.5111904759475492,0.9996309248735402,9.47550693534506e-05,4278.953144973942
