round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
25,0.6819,745622114.9000374,451.20703125,4936156.799999999,0.06553192535912393,2.8587154655543054,0.0,767,0.5099532548055811,0.9995457638101409,7.158252186834341e-05,5291.889537832649
26,0.6834800000000001,749874239.4225128,455.01171875,4936374.399999999,0.06497912529559591,2.880691331172656,0.0,763,0.5124972552465028,0.9995898266645067,7.182463739580444e-05,5247.635714289894
27,0.70146,770450740.1969773,459.17578125,4936390.399999999,0.06496778631761373,2.8905656308250927,0.0,741,0.526510292764466,0.9995930665802689,7.207435589723864e-05,5204.921603827001
28,0.6889,768161367.3782656,461.765625,4936534.399999999,0.0653733876452629,2.8969846958511645,0.0,743,0.5251464099537408,0.9996222258221287,7.230517369071483e-05,5165.171591150908
29,0.68408,753759942.2552136,465.30859375,4936444.799999999,0.06497396874564074,2.904327625428371,0.0,759,0.5150572749705713,0.9996040822938603,7.254214267182352e-05,5126.224299153517
30,0.69644,746929013.2258754,469.39453125,4936361.6,0.06519089457520745,2.9587832952717634,0.0,766,0.5105518711530443,0.9995872347318969,7.282483952538086e-05,5087.313669458466
31,0.7084400000000001,760717702.605099,473.8671875,4936310.3999999985,0.06535804998567285,2.9342230427047538,0.0,751,0.5201408014109492,0.999576867001458,7.30669129448456e-05,5051.350377921491
32,0.7122400000000001,758022540.6172181,477.53515625,4936329.6,0.06538978942972745,2.957562968363425,0.0,754,0.5182522675096358,0.9995807549003726,7.331547637790298e-05,5016.04938267028
33,0.71074,750635177.4958133,481.28125,4936371.199999999,0.06511668836918119,2.9691340278732907,0.0,762,0.5130216976167892,0.9995891786813543,7.355972006793066e-05,4982.3179280689965
34,0.70716,759300722.6200058,484.94921875,4936060.8,0.06487113665261213,2.995216328729519,0.0,753,0.5188504142364204,0.9995263243155678,7.380648489640212e-05,4949.336839438671
35,0.7282200000000001,752448391.9335892,488.59375,4936214.399999999,0.06514316812979445,2.997273148163862,0.0,760,0.5143366876968678,0.9995574275068848,7.404527512069795e-05,4917.943368289796
36,0.72278,743324631.7560215,492.26171875,4936188.8,0.0650223980433479,3.0202443901293754,0.0,770,0.5080569199829958,0.9995522436416653,7.429234362106923e-05,4887.192513726567
37,0.73536,740784077.5175949,495.8203125,4936105.6,0.06459036527005632,3.0334333201160186,0.0,773,0.5059928392630282,0.9995353960797019,7.453900295321157e-05,4857.430644190881
38,0.738,756288421.0657487,499.36328125,4935990.399999999,0.06388022969506202,3.0351660686863537,0.0,757,0.5162250650579548,0.9995120686862141,7.477810381653468e-05,4828.784146999326
39,0.7264200000000001,747643407.1436977,502.8125,4935961.6,0.06421750490752284,3.04828304031495,0.0,766,0.5105313252483568,0.9995062368378422,7.502062821133008e-05,4800.960450052798
40,0.74238,752519070.8881038,504.4453125,4936163.199999999,0.06404445041175351,3.038598776692985,0.0,761,0.513791490701592,0.9995470597764459,7.524366729851152e-05,4774.436916749078
41,0.742,768137051.7881901,518.171875,4936028.8,0.06446111486489363,3.064069917598181,0.0,744,0.5246138535817301,0.9995198444840434,7.547552781705537e-05,4748.471571340634
42,0.74206,739045241.7328508,521.2734375,4935977.6,0.06559586094809948,3.07198028239923,0.0,774,0.5053946925362436,0.9995094767536044,7.57014208789269e-05,4724.054636776694
43,0.7566200000000001,751676159.3439467,525.26171875,4935823.999999999,0.06518507113278517,3.090867124672769,0.0,761,0.5137875902409561,0.9994783735622874,7.594075030285913e-05,4699.466117526493
44,0.7566599999999999,734947031.7355763,529.70703125,4935852.8,0.06481115513432337,3.090913161963192,0.0,779,0.5021344749029328,0.9994842054106593,7.616579651053655e-05,4676.1763128471375
45,0.75684,747971184.7873924,533.4375,4935833.6,0.06509779516530464,3.1294049111335163,0.0,765,0.5111906400685255,0.9994803175117447,7.64058384756544e-05,4652.959203303423
46,0.753,768004244.6519358,537.3515625,4935718.399999999,0.06567820286344879,3.143272804907776,0.0,743,0.5252607364989353,0.999456990118257,7.663658637905141e-05,4630.665833953246
47,0.7575000000000001,748095763.3522357,541.125,4935663.999999999,0.06494662048593869,3.1309585329166927,0.0,765,0.5112316275177498,0.9994459744046654,7.684450574429848e-05,4609.856561251947
48,0.76832,761287283.2321123,544.57421875,4935561.6,0.06469646153901643,3.172822327264586,0.0,751,0.5201405405105722,0.9994252389437874,7.706539208033776e-05,4588.925367715734
49,0.76486,757660559.1466584,548.421875,4935683.199999999,0.06584213850420617,3.168747561288142,0.0,754,0.5181664443306266,0.9994498623035801,7.727722334789088e-05,4568.895240692302
