round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
32,0.83158,28124641920.0,426.984375,21714944.0,0.05713626364450536,4.657647821650635,0.0,917,0.5113929348061964,0.8347452988130634,9.846350586847658e-05,5845.5245171368315
33,0.8328399999999998,27948862908.0,428.125,21661065.6,0.05736503465571865,4.650742237545245,0.0,923,0.5081028011856292,0.8326741564187946,9.852944960179016e-05,5842.234953207852
34,0.83346,28476199944.0,429.3515625,21699564.8,0.05746743217732314,4.695183285474373,0.0,905,0.51790088873387,0.8341541061809522,9.86123513642195e-05,5838.976727134196
35,0.8350199999999999,28183234924.0,431.53515625,21607497.6,0.0578869204965121,4.702295907507649,0.0,915,0.5125149178468817,0.8306149461271716,9.865805882704938e-05,5836.468379835673
36,0.83532,28651978956.0,432.61328125,21608553.599999998,0.05787500333650464,4.7661399677601475,0.0,899,0.5211230258962157,0.8306555398784402,9.875648320265271e-05,5831.039080871285
37,0.8366999999999999,28681275458.0,433.671875,21573667.2,0.058100000000000276,4.7166060693973915,0.0,898,0.5214763645062783,0.8293144699501681,9.879507363193347e-05,5828.10211238162
38,0.83836,28769164964.0,436.51953125,21594217.6,0.05840535167480978,4.752200110121254,0.0,895,0.5232888155988051,0.8301044489521276,9.884383941167274e-05,5826.02261610405
39,0.8392,28476199944.0,438.8515625,21488249.599999998,0.05871693733987822,4.747249571688837,0.0,905,0.5178511356099158,0.826030927518012,9.887955980853336e-05,5822.4394014671
40,0.8394,28124641920.0,439.9375,21494764.8,0.05883334557082178,4.783814108325695,0.0,917,0.5114708142615887,0.8262813786622022,9.891494713743196e-05,5818.472443610106
41,0.83924,28446903442.0,441.1328125,21450441.6,0.05905478918649827,4.809714584556652,0.0,906,0.5173135090345534,0.8245775482112302,9.895281819808552e-05,5814.536195339086
42,0.84006,28153938422.0,446.16015625,21398617.600000005,0.059335047629072026,4.770799601112693,0.0,916,0.5118679762648415,0.822585379114884,9.898679659117761e-05,5811.886552749687
43,0.8412,27860973402.0,452.3828125,21383872.0,0.059505132029802975,4.784048062406296,0.0,926,0.5068336164998059,0.822018542733534,9.902644766374856e-05,5808.4575372101335
44,0.84074,28329717434.0,454.40625,21343299.2,0.05979775266685572,4.837536114864607,0.0,910,0.5150830263651123,0.8204588816052492,9.907963227868659e-05,5804.7153166513035
45,0.84094,27919566406.0,431.23828125,21317676.799999997,0.05998354499413926,4.805766964839618,0.0,924,0.5077877606594594,0.819473929585833,9.909838687648275e-05,5801.761656583758
46,0.8431799999999999,27831676900.0,432.375,21204057.600000005,0.06026452023165402,4.827722417495012,0.0,927,0.5061513846317043,0.8151062879720715,9.912935850870156e-05,5797.914357376159
47,0.8440399999999999,28505496446.0,437.72265625,21240086.4,0.06048403958588082,4.8193884311770985,0.0,904,0.5183231894166026,0.8164912729585341,9.915467001118226e-05,5794.871720331761
48,0.8433400000000001,28183234924.0,439.90625,21173439.999999996,0.06061600146390245,4.838024231105169,0.0,915,0.5124915842503865,0.8139293152080184,9.917308320726688e-05,5791.860146865272
