round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
1,0.34273999999999993,46347066164.0,1051.07421875,23022553.6,0.12138279074598271,2.6424191703178614,0.0,295,0.8479702601191127,0.8850111878838723,0.00010488790958765605,4070.648426715676
2,0.42062,39608870704.0,1086.94921875,23304835.2,0.11831455315786128,3.0676448869349713,0.0,525,0.7197116496969536,0.8958623896434269,0.00010396448488443921,4516.890304873689
3,0.4779,37177261038.0,1087.0,23140643.200000003,0.12064458434056188,3.191574717111897,0.0,608,0.6694696372565224,0.8895506763780041,0.00010122046290756621,5029.503705552475
4,0.5261,35829621946.0,1092.30859375,22996515.200000003,0.12419108546405562,3.308160192124936,0.0,654,0.6470710313958375,0.8840102443866837,9.897434615058835e-05,5449.894568030181
5,0.5413399999999999,34276907340.0,1093.79296875,22948966.4,0.12157388636612629,3.326525149802319,0.0,707,0.6240861746440045,0.8821824184772915,9.690091863092378e-05,5778.629417976162
6,0.5575,33163640264.0,400.7734375,22941776.0,0.11729995261208515,3.5003529445793924,0.0,745,0.6052506701210444,0.8819060119345629,9.596627748570802e-05,5988.900799908082
7,0.58216,31610925658.0,407.0625,22868128.0,0.11868516235689938,3.4791371004703984,0.0,798,0.570252782793439,0.8790749053119998,9.484339200521094e-05,6173.435970412693
8,0.58422,30732030598.0,411.84375,22870848.0,0.11902373887726418,3.572370568894596,0.0,828,0.5609325285658283,0.8791794649743583,9.398101413055173e-05,6316.988594337743
9,0.59374,29384391506.0,414.8359375,22849088.0,0.11456132008175095,3.60259003116555,0.0,874,0.534212787522552,0.8783429876754911,9.327234118177452e-05,6422.433355096517
10,0.6063400000000001,29003536980.0,414.46875,22845081.6,0.1172044925570205,3.615142698706086,0.0,887,0.5287928098162109,0.8781889774434055,9.261566269210905e-05,6519.279729436721
11,0.62004,29003536980.0,381.0546875,22846339.2,0.11634988334783361,3.66187892527672,0.0,887,0.5263181920740989,0.8782373209108254,9.20757219491223e-05,6593.5757752944
12,0.6284000000000001,28681275458.0,377.765625,22846310.4,0.11896339427496541,3.713477353958497,0.0,898,0.5234323779041999,0.878236213808518,9.16520065591987e-05,6656.562493107662
13,0.63558,29296502000.0,338.8828125,22837478.4,0.11641651441047343,3.779214802357064,0.0,877,0.5280457696530458,0.877896702434272,9.133952846901029e-05,6706.288193901384
14,0.6512800000000001,29560170518.0,367.7734375,22856704.0,0.11128793436794046,3.81331674264052,0.0,868,0.5381503656183373,0.8786357547300946,9.105324756933223e-05,6750.143135894716
15,0.6451399999999999,28417606940.0,389.484375,22824246.4,0.11484384514862911,3.777911823861218,0.0,907,0.5175612995354621,0.8773880504297402,9.06811151905476e-05,6791.582394927385
16,0.6449999999999999,28798461466.0,390.32421875,22860742.400000002,0.11250747757642912,3.8650842036423425,0.0,894,0.5218446728477572,0.878790995075855,9.042933426495983e-05,6822.004339095774
17,0.65776,27860973402.0,393.0859375,22838665.6,0.11197890069888142,3.9426265592069134,0.0,926,0.505619041424944,0.8779423396516072,9.026886796064387e-05,6843.396207814223
18,0.66218,28739868462.0,397.85546875,22805411.200000003,0.1167736733234563,3.8722192166873173,0.0,896,0.524084931845396,0.8766640055207502,9.000066506312986e-05,6871.329880367654
19,0.66026,28739868462.0,397.1484375,22810416.000000004,0.11321951056810384,3.917582666132984,0.0,896,0.5218800570914517,0.8768563952994897,8.973570397128457e-05,6894.546225392805
20,0.6641,28066048916.0,371.171875,22783136.0,0.11663326011065729,3.9534280293869912,0.0,919,0.511740372949258,0.8758077233917186,8.950175597513606e-05,6920.264635695194
21,0.6677799999999999,28153938422.0,374.06640625,22801459.2,0.11263693693995905,4.0379363274421785,0.0,916,0.512063015856252,0.8765120864819118,8.935881945832172e-05,6934.500137807423
22,0.6732199999999999,28329717434.0,377.2109375,22759875.2,0.11330283302565891,4.0045601095892875,0.0,910,0.5145212345667016,0.8749135537615031,8.914734672959475e-05,6952.103036242161
23,0.68096,27978159410.0,382.234375,22777353.6,0.10993214934497215,4.04964342464086,0.0,922,0.510228225729392,0.8755854418506814,8.898496302728746e-05,6964.448051146962
24,0.6852599999999999,28564089450.0,383.3125,22774224.0,0.11215465405686817,4.096423650599672,0.0,902,0.5210546643575731,0.8754651367332855,8.8825425799764e-05,6977.690187939035
25,0.68742,28827757968.0,383.421875,22767936.0,0.10869402677527056,4.108668799970138,0.0,893,0.5257763449508863,0.8752234193961864,8.869720647845735e-05,6988.37105203417
26,0.68948,28564089450.0,401.10546875,22766240.0,0.1135998738648751,4.107374657607517,0.0,902,0.5199654408791126,0.8751582233714218,8.855230097790323e-05,6998.682836813049
27,0.68926,28827757968.0,405.69921875,22747907.200000003,0.11051906481678528,4.199554073464883,0.0,893,0.5251723556241794,0.8744534912471261,8.846005937797497e-05,7003.972816113486
28,0.6848599999999999,29003536980.0,410.07421875,22766876.799999997,0.11147331812420842,4.145499863935056,0.0,887,0.5277414999351749,0.8751827026335504,8.832641948234465e-05,7013.252063107432
29,0.6898799999999999,28651978956.0,411.1796875,22714771.2,0.10580146941613058,4.213150029053453,0.0,899,0.5226491226918688,0.8731797085368659,8.823018442454207e-05,7016.785103427482
30,0.7005399999999999,28593385952.0,391.3046875,22696630.400000002,0.11146006369971447,4.201736817784167,0.0,901,0.521183055057541,0.8724823570946191,8.811411880220968e-05,7021.27619051207
31,0.69804,28359013936.0,400.0234375,22694294.4,0.11196506130124442,4.202618646704154,0.0,909,0.5103980140680597,0.8723925587963584,8.798112177271878e-05,7025.565127518877
32,0.6984999999999999,28651978956.0,402.703125,22674240.0,0.11229037048162775,4.232180617912567,0.0,899,0.5184304169589332,0.8716216465563583,8.788856436032237e-05,7031.952040936766
33,0.70704,28564089450.0,405.96484375,22683580.800000004,0.10993717441406074,4.300182240171223,0.0,902,0.5178257485538827,0.8719807167380338,8.780377692196796e-05,7035.01209758778
34,0.70726,27919566406.0,408.80078125,22648931.200000003,0.10987200946701155,4.2905318136155,0.0,924,0.5051893604278205,0.8706487496509553,8.772322927119048e-05,7037.4638194619965
35,0.71142,28329717434.0,410.0625,22642105.599999998,0.11104812829504915,4.260102906900802,0.0,910,0.5191052861532431,0.8703863664041194,8.761377662618956e-05,7039.0048666237835
36,0.70568,27890269904.0,414.37109375,22649516.8,0.11060063701821896,4.310394661224047,0.0,925,0.5065245017575201,0.8706712607312042,8.753453562007831e-05,7039.980224988642
37,0.7141,28329717434.0,415.65234375,22615215.999999996,0.11238190867363015,4.312065045644951,0.0,910,0.5145879308570954,0.869352701883181,8.744805128880513e-05,7043.1374591149215
38,0.7120599999999999,29179315992.0,418.8125,22603728.0,0.11011297622635592,4.370332465424245,0.0,881,0.5295282300681058,0.8689110910739262,8.737682759889158e-05,7046.558245042089
39,0.72012,27685194390.0,420.171875,22548310.4,0.1070946006047645,4.415192711634655,0.0,932,0.504380585508167,0.8667807802118994,8.733618641378093e-05,7044.578464146043
40,0.71228,28769164964.0,422.7109375,22595724.800000004,0.10807189503714362,4.393747439516187,0.0,895,0.5249681314784322,0.8686034396438574,8.72693586683096e-05,7044.348801776165
41,0.71166,28212531426.0,424.44921875,22568300.8,0.10934325152222824,4.422361584426364,0.0,914,0.5138360609978285,0.8675492322245498,8.723942747984671e-05,7044.373902722533
42,0.72106,27860973402.0,428.5,22546057.599999998,0.10691593993916607,4.427862773127201,0.0,926,0.5058668158024997,0.8666941802091931,8.718536802269817e-05,7042.350386870402
43,0.7271,29091426486.0,429.6484375,22538438.400000002,0.11066460775555949,4.409328752084643,0.0,884,0.5211857486402592,0.8664012901432221,8.711481340807253e-05,7043.648699885074
44,0.7142,28651978956.0,430.63671875,22536457.6,0.11129992312566092,4.450003094513524,0.0,899,0.522963256946112,0.8663251461067517,8.706963679947646e-05,7043.432942212979
45,0.72058,28681275458.0,432.3828125,22508256.0,0.1079558945449515,4.49119803865335,0.0,898,0.5270337963084903,0.8652410469251464,8.703752627516764e-05,7041.300866807806
46,0.7314999999999999,29296502000.0,436.390625,22480755.200000003,0.1102249062069438,4.540288336192266,0.0,877,0.5352348038391282,0.8641838872330192,8.702758374318307e-05,7038.455110066966
47,0.7263000000000001,28798461466.0,437.65625,22441587.2,0.10882441102859763,4.450823763271684,0.0,894,0.5297622120519585,0.8626782280950582,8.696759778875794e-05,7038.155248130854
48,0.73774,28036752414.0,438.43359375,22376787.2,0.10795139360883799,4.513537897598367,0.0,920,0.5052954966791791,0.8601872479035788,8.693905153779374e-05,7035.575830325426
49,0.7336,28769164964.0,440.0,22403161.6,0.10921809411492214,4.447223226602568,0.0,895,0.5204961829404098,0.8612011075943528,8.687862942473879e-05,7035.515601936752
50,0.73806,27978159410.0,443.12890625,22352809.6,0.11037411083795748,4.4901097984390885,0.0,922,0.5087292588803203,0.8592655237270476,8.682996421687879e-05,7034.9169030557605
51,0.74908,28417606940.0,446.3125,22313472.0,0.10879892413630206,4.555760483148413,0.0,907,0.5173883431116353,0.8577533449866103,8.681810596213519e-05,7032.921875385107
52,0.73712,28710571960.0,447.65625,22342326.400000002,0.11421106273453012,4.535848578410104,0.0,897,0.5257551667988312,0.8588625384871816,8.678537697742175e-05,7033.400781276832
53,0.74206,28915647474.0,448.8046875,22313958.400000002,0.11060519818320318,4.514780488580766,0.0,890,0.5287936002747682,0.8577720427144673,8.673385222125445e-05,7033.067527365897
54,0.73736,28359013936.0,450.27734375,22291180.799999997,0.10937826053206712,4.645239406172534,0.0,909,0.5179507120392153,0.8568964478007413,8.672871720758718e-05,7031.261656014576
55,0.7407,28915647474.0,451.31640625,22237494.4,0.10810904789480873,4.633478777748193,0.0,890,0.5234622329158592,0.8548326860885215,8.672247766901909e-05,7028.712807865927
56,0.74486,28300420932.0,452.12890625,22206172.8,0.11189574082140655,4.587417237280486,0.0,911,0.5146620759834113,0.8536286508236226,8.668932933932131e-05,7027.952207516093
57,0.74648,28827757968.0,455.45703125,22205225.599999998,0.11342618940274804,4.571150772405929,0.0,893,0.5210960114205634,0.8535922394588484,8.665224664231792e-05,7027.424378360696
58,0.7488,28857054470.0,456.8046875,22182425.6,0.10709196555662374,4.6678730160068875,0.0,892,0.5292844710609059,0.8527157834655501,8.665542919487917e-05,7022.98436142975
