round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
1,0.25630000000000003,94583930628.0,440.9609375,4937183.999999999,0.15455422175358427,2.3951401629703613,0.0,311,0.8014694145906756,0.9997537664020736,5.501211428938356e-05,9970.609402620514
2,0.29097999999999996,82440379726.0,443.2734375,4937014.399999999,0.14213785866344542,2.591177429634656,0.0,472,0.6996579462269086,0.9997194232949943,5.776262138591881e-05,9192.87116807616
3,0.31486000000000003,77085149204.0,443.69140625,4936764.8,0.14711874083612425,2.569994891524054,0.0,543,0.6522572144919498,0.9996688806091042,5.904420251342435e-05,8750.278801967548
4,0.3163,74746949962.0,388.93359375,4936659.199999999,0.15091302373915272,2.5321022617846234,0.0,574,0.634328216545762,0.9996474971650737,5.9654836430011246e-05,8428.332261224503
5,0.35748,71126512426.0,384.421875,4936707.199999999,0.16216032983911716,2.4514679437201714,0.0,622,0.6054498731317505,0.9996572169123603,5.9730437742281665e-05,8203.884752770302
6,0.35114,70598531952.0,348.453125,4936678.399999999,0.1682607939658496,2.420065061859728,0.0,629,0.593321149946749,0.9996513850639883,5.9760613850187346e-05,8024.449218516871
7,0.37614000000000003,67506074890.0,384.56640625,4936559.999999999,0.16678901735113083,2.4436959420248785,0.0,670,0.568099991273598,0.9996274096873481,5.994188032960381e-05,7850.707125184577
8,0.38058000000000003,65167875648.0,388.4921875,4936540.799999999,0.1710350521066466,2.4347629239323276,0.0,701,0.55301952228521,0.9996235217884335,6.011078296032969e-05,7699.685058640514
9,0.3837,63055953752.0,393.796875,4936198.399999999,0.17625222694100934,2.4179107399490265,0.0,729,0.5358526762303324,0.9995541875911226,6.021118990846005e-05,7573.858159401512
10,0.39634,60566902946.0,348.8359375,4936211.199999999,0.17568019902455465,2.399056294488401,0.0,762,0.512786003445327,0.9995567795237323,6.02879699599771e-05,7460.356676272689
11,0.4066599999999999,62301695932.0,357.1484375,4936387.199999999,0.18108845816109864,2.3776513956598206,0.0,739,0.5286385031008709,0.9995924185971164,6.031664459565329e-05,7361.845432603618
12,0.41991999999999996,62980527970.0,392.38671875,4936383.999999999,0.1813204823637156,2.3795107844588204,0.0,730,0.5338850443912919,0.9995917706139641,6.0390304071293314e-05,7266.92920836198
13,0.41762,61019457638.0,405.29296875,4936319.999999999,0.1874965948056899,2.3448655959614526,0.0,756,0.5154704262112202,0.9995788109509153,6.043833934260617e-05,7185.321166950549
14,0.43255999999999994,61019457638.0,391.71875,4936380.8,0.18628495908770257,2.360380777045732,0.0,756,0.518022718668794,0.9995911226308116,6.0509727252936826e-05,7107.488108071858
15,0.42797999999999997,60793180292.0,418.34765625,4936268.799999999,0.1865515478848177,2.351490487093423,0.0,759,0.5178843470115784,0.9995684432204762,6.0571307196947296e-05,7035.868072384625
16,0.4280799999999999,61170309202.0,372.87890625,4936307.199999999,0.19235513391325365,2.333356678176569,0.0,754,0.5184003596375621,0.9995762190183055,6.059932547756095e-05,6971.655234728406
