round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
26,0.31908000000000003,33573791292.0,414.47265625,21254870.400000002,0.42179513809775726,1.3031411131664985,0.0,731,0.6709649027674567,0.8170595854762939,3.752146943334061e-05,29477.14386543655
27,0.31842000000000004,34804244376.0,415.58203125,21293078.4,0.4231862820216025,1.398209314809314,0.0,689,0.6944245009179202,0.8185283412040106,3.742106482153199e-05,29660.948851983692
28,0.31988,34218314336.0,416.76953125,21161196.8,0.42427320813295183,1.3269519217698575,0.0,709,0.6799042205199206,0.8134586737160381,3.7255081455191545e-05,29846.01621751081
29,0.32004,34335500344.0,419.9296875,21177558.400000002,0.42772904538426226,1.383334619661138,0.0,705,0.6862984963126044,0.8140876308379658,3.7161173987866085e-05,30035.692814372655
30,0.32116,34335500344.0,421.05078125,21317078.400000002,0.42930444845602833,1.3106349492330736,0.0,705,0.688594891615132,0.8194509264601142,3.700792685216093e-05,30187.874135533784
31,0.32073999999999997,33925349316.0,422.2734375,21171040.0,0.4316243138333635,1.389882102488763,0.0,719,0.6768584192779781,0.813837056682408,3.694444289258757e-05,30360.452874968243
32,0.31952,33954645818.0,422.3515625,21046940.8,0.43363990191967605,1.3526713943126372,0.0,718,0.682302532945909,0.809066552840148,3.6814514519784536e-05,30572.774565958436
33,0.32023999999999997,34013238822.0,424.01171875,21072134.400000002,0.4336267776111969,1.308820134909634,0.0,716,0.6866716617935953,0.8100350213363217,3.667143111133768e-05,30726.8001410293
34,0.32478,34247610838.0,425.28515625,21029609.6,0.43755409984136673,1.3144885453684672,0.0,708,0.6793550794454921,0.8084003232738738,3.65427857405791e-05,30889.475612729217
35,0.32004,35595249930.0,426.59765625,21086451.200000003,0.4378685345225775,1.3299059332320373,0.0,662,0.7029320217599244,0.8105853741944293,3.64189397980934e-05,31039.11777526049
