round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
29,0.8751599999999999,28798461466.0,446.59765625,20825.97198486328,20093942.400000002,0.8843913028536117,3.2224826517765344,0.0,896,0.5240455244333277,0.7724322914680546,6.976330113476441e-05,9446.925240950866
30,0.88042,28857054470.0,447.9296875,20733.412109375,20005257.6,0.8862232426756194,3.263409862309877,0.0,894,0.5261893699722678,0.7690231544297008,6.953773496446557e-05,9492.14486753045
31,0.88296,28681275458.0,449.5390625,20687.13217163086,19986777.6,0.6038979327905303,3.211454380615,0.0,900,0.5221235613744967,0.7683127637825011,6.92801695073814e-05,9538.935588079581
32,0.8837800000000001,28329717434.0,450.54296875,20825.97198486328,19881334.400000002,0.6098951670908026,3.2495886235646188,0.0,912,0.5147536972910178,0.7642594162126523,6.907367520093803e-05,9578.913137318992
33,0.88706,29237908996.0,460.26171875,21103.651611328125,19998822.400000002,0.6093407996523872,3.239189438222598,0.0,881,0.5340343523875509,0.7687757785696976,6.885250536266203e-05,9620.345343869127
34,0.88706,28300420932.0,464.01953125,20386.312576293945,19901638.400000002,0.6105470507897323,3.267141793590585,0.0,913,0.5123106686926053,0.7650399233393158,6.867558968464899e-05,9656.695984720762
35,0.8863199999999999,28769164964.0,467.60546875,21126.791580200195,19921052.8,0.6117964883792366,3.247701148504921,0.0,897,0.5234980506760432,0.7657862333058197,6.848845347086757e-05,9694.758926980767
36,0.8871200000000001,29618763522.0,468.80078125,20756.55207824707,19882108.8,0.6135445612444668,3.2456948801640744,0.0,868,0.5401464141915634,0.7642891849635824,6.830878198180641e-05,9731.184679783488
37,0.8966200000000001,28300420932.0,471.890625,20085.49298095703,19663568.0,0.6200607705619262,3.230276109070229,0.0,913,0.5125999507924334,0.7558882466328714,6.814204983282896e-05,9767.065596313438
38,0.8890399999999999,29208612494.0,473.0234375,21126.791580200195,19780160.0,0.6233242700266227,3.242063078513918,0.0,882,0.5314709673395048,0.7603701658070222,6.7983942816538e-05,9801.188087996532
39,0.89354,29442984510.0,474.25,20409.452545166016,19721305.6,0.6190109288424195,3.2348115867020804,0.0,874,0.5350085505977782,0.7581077407363215,6.781753506480208e-05,9833.78659444035
40,0.8971199999999999,28827757968.0,475.37109375,20224.332794189453,19636716.8,0.6217630649178664,3.27972527673086,0.0,895,0.5201549202579345,0.7548560582483427,6.769108899345429e-05,9864.263102090725
41,0.8980600000000001,29062129984.0,476.70703125,20710.27214050293,19647337.6,0.6253752070249056,3.2701460845401016,0.0,887,0.5305570194180943,0.7552643329770105,6.75620420990927e-05,9894.973673502629
42,0.8987,28857054470.0,474.859375,20525.152389526367,19560828.8,0.6293721636301887,3.262137583791202,0.0,894,0.5235383784004697,0.7519388436685434,6.743806541482686e-05,9924.356947210807
43,0.90258,29355095004.0,476.3671875,20687.13217163086,19556470.400000002,0.6296812098566248,3.2586033321349177,0.0,877,0.5306575035911785,0.751771302186035,6.73064731880827e-05,9954.132230316689
44,0.8997999999999999,28651978956.0,478.45703125,20293.752700805664,19537952.000000004,0.6359543167906857,3.2582349067835006,0.0,901,0.5188134952574683,0.7510594354024256,6.717840948728052e-05,9986.841028477551
