round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
53,0.29625999999999997,766591099.9999999,585.1640625,5122239.999999999,0.06170000000000031,4.392126342033902,0.0,747,0.5205430960025762,0.9996253044401424,0.00010147270716512376,3960.8179573245957
54,0.2996,771097649.9999999,588.51171875,5122265.6,0.061925000000000306,4.426423980001575,0.0,742,0.5244631767997942,0.9996303003809405,0.00010204103783069295,3935.4939861915727
55,0.30402000000000007,767161299.9999999,592.1796875,5122124.8,0.062150000000000316,4.43829745575592,0.0,746,0.5219997009850903,0.9996028227065509,0.0001025876865600286,3910.963203033423
56,0.30755999999999994,759476249.9999999,595.76171875,5122195.199999999,0.062375000000000305,4.474334111076743,0.0,754,0.5172414246906702,0.9996165615437457,0.00010314483320236023,3886.9346385357835
57,0.30440000000000006,776167199.9999999,599.55078125,5122150.4,0.06260000000000034,4.502847193686286,0.0,736,0.5285961606648375,0.999607818647349,0.0001036913601285836,3863.5506063208327
58,0.31743999999999994,746928474.9999999,603.21484375,5122096.0,0.06282500000000031,4.527307336702854,0.0,767,0.5105939229121276,0.9995972022731531,0.00010423190040431698,3840.7424786159318
59,0.31664000000000003,766425099.9999999,606.859375,5122000.0,0.06305000000000033,4.578082087605459,0.0,746,0.5238464265935032,0.9995784674951602,0.00010478227883621242,3818.4388122536097
60,0.31697999999999993,738139299.9999999,610.52734375,5121859.199999999,0.0632750000000003,4.598800126039268,0.0,776,0.5045645815594881,0.9995509898207706,0.00010530986805088386,3796.7494153470675
61,0.32230000000000003,770739499.9999999,614.015625,5121804.8,0.06350000000000033,4.637597562300849,0.0,741,0.5255409711583938,0.9995403734465746,0.00010584035764996637,3775.504802646615
62,0.32884,762127849.9999999,617.76953125,5121820.799999999,0.06372500000000034,4.644942223634367,0.0,750,0.5202791640010369,0.9995434959095735,0.00010635586903118154,3754.9624226225947
63,0.32936000000000004,761008649.9999999,621.1796875,5121699.199999999,0.06395000000000028,4.687037629756564,0.0,751,0.5192722245907401,0.9995197651907824,0.00010687023836774407,3734.6856145954307
64,0.331,759889899.9999999,624.69140625,5121679.999999999,0.06417500000000033,4.723698480262592,0.0,752,0.5188260290946869,0.9995160182351839,0.00010738804913864443,3714.9584555796623
65,0.33252000000000004,755964799.9999999,628.1875,5121526.399999999,0.06440000000000033,4.767697805453996,0.0,756,0.5166476488684099,0.9994860425903953,0.0001079071740892878,3695.457366576433
66,0.34004,760459874.9999999,632.36328125,5121408.0,0.06462500000000033,4.78160729418092,0.0,751,0.5192376819297597,0.9994629363642041,0.00010840722541863403,3676.644183474245
