round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio
1,0.9034,2695065.639103123,6485618.182564861,25952870.400000006,0.002344350641442783,0.0015639825320249655,0.8184271292328738,14,0.0011468364421715416,0.9976556493585572
2,0.9721,2747055.567943241,6479860.7589850575,25928697.6,0.0032735785113902293,0.010328383080440063,0.7933887400932529,207,0.00116895981614606,0.9967264214886098
3,0.9804,2708315.5886735977,6475231.306426236,25904707.2,0.004195794733391311,0.00431737123954008,0.7351097450416356,442,0.0011524747185845097,0.9958042052666087
4,0.9813,2660836.0286769336,6471381.536397219,25876659.2,0.0052739893693576345,0.0015695341227001335,0.6852176993774203,673,0.0011322706505008228,0.9947260106306424
5,0.984,2644522.2362379045,6461076.58652312,25804032.0,0.008065855365694352,0.0007532043870469351,0.6216288375413174,1058,0.0011253286111650657,0.9919341446343056
6,0.9854,2689091.0539238383,6458971.013975321,25801808.000000004,0.008151348266093272,0.002225703262411116,0.6708859336178761,1088,0.0011442940654995057,0.9918486517339067
7,0.9859,2664556.4025506023,6436271.753406492,25692659.200000003,0.012347142999484606,0.0011294604589238589,0.5966710757116511,1339,0.0011338537883194052,0.9876528570005154
8,0.9863,2656387.9088961678,6441587.775071254,25395126.4,0.02378461693645111,0.009288994993332267,0.571391314636436,1406,0.0011303778335728374,0.9762153830635489
9,0.9865,2636460.679777653,6437227.299017262,25548112.000000004,0.017903689479944872,0.002200492149376032,0.5962626515124304,1425,0.001121898161607512,0.9820963105200552
10,0.9863,2665167.667557872,6412886.522209087,25494300.799999997,0.019972248635496404,0.000488240535719342,0.3758122066698156,1543,0.0011341139010884562,0.9800277513645036
11,0.9877,2592226.050712365,6400025.560752239,24953158.400000006,0.040774331956016055,0.0007416264901110026,0.42348059409098776,1617,0.0011030749151967512,0.9592256680439839
12,0.9872,2599461.2334603244,6339884.372493182,25328736.000000004,0.02633673377756838,0.003026309575903241,0.38105989646893246,1659,0.0011061537163660955,0.9736632662224316
13,0.9882,2645847.7342785913,6384081.50340434,25275680.0,0.02837626225039456,0.0006195177835479626,0.48161419580997944,1653,0.001125892652884507,0.9716237377496054
14,0.9879,2653153.940297002,6382510.677213252,24992604.8,0.03925797082908431,0.0020088955710889423,0.47797355695260235,1705,0.0011290016767221286,0.9607420291709157
15,0.9876,2628306.8359427573,6085376.408378058,24497670.4,0.058283770003185985,0.0009145981312229879,0.4448917403009817,1791,0.0011184284408267053,0.941716229996814
16,0.9888,2547474.530991896,6237120.323854487,24625027.2,0.05338804058883082,4.696260787069306e-05,0.30613946444029727,1772,0.0010840317153157004,0.9466119594111692
17,0.9878,2640762.5018445216,6342328.615696496,24266924.800000004,0.06715387368946765,0.0030776809613968226,0.45726902205287434,1738,0.0011237287241891581,0.9328461263105323
18,0.9884,2600798.903690497,6321885.787428976,24290361.6,0.0662529384340407,0.000542798619423479,0.41777522553219393,1747,0.001106722937740637,0.9337470615659593
19,0.9883,2640077.1626697453,6255094.280871855,23958809.599999998,0.07899814621869206,0.0002823158269961823,0.39521990019250924,1794,0.001123437090497764,0.9210018537813079
20,0.9877,2610311.691013651,6136959.27084766,23197596.8,0.1082599673035785,0.0005340417835910216,0.3434179288244596,1812,0.0011107709323462344,0.8917400326964214
21,0.9878,2684475.2450543027,6007221.25842105,23474940.800000004,0.09759857208404629,0.004631388806743075,0.4055429629996756,1820,0.0011423298915124692,0.9024014279159537
22,0.9889,2651960.478064963,6165324.453680685,23589958.4,0.09317717450269578,0.0007648039138530294,0.4630245938279538,1811,0.0011284938204531758,0.9068228254973042
23,0.9883,2637646.4231399707,6002669.102167091,22417097.6,0.13826317790026976,0.0006027356470553969,0.31062665401588874,1817,0.0011224027332510514,0.8617368220997302
24,0.9889,2616450.8449671483,5900170.416484508,21698464.000000004,0.1658882097294611,0.0008816252607857678,0.3392541349708861,1835,0.0011133833382838928,0.8341117902705389
25,0.9891,2648959.6880027526,6049426.9042430315,21109110.4,0.18854358231244148,0.00116689883962664,0.42582253546150656,1828,0.0011272168885118096,0.8114564176875585
26,0.9889,2600646.673885857,6117063.280003396,22531193.6,0.13387720759275362,0.00016592091430140955,0.21041745721302035,1811,0.0011066581591003648,0.8661227924072463
