round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
26,0.24128,32050373188.0,401.6796875,18928.494537353516,19067641.599999998,0.9493962641367315,2.2030484082949244,0.0,784,0.6012439824148323,0.732980208701086,5.6823882523871827e-05,17985.264042125622
27,0.24202000000000004,31669518662.0,403.3125,18141.735595703125,19049843.200000003,0.9494404223256737,2.2301566598256013,0.0,797,0.5991487078258668,0.7322960194751597,5.678493501129606e-05,18070.990028559037
28,0.24142000000000002,31493739650.0,404.55078125,18442.55519104004,19085408.0,0.9496809838883552,2.348754556465832,0.0,803,0.593251064037626,0.7336631678133376,5.6855385108442176e-05,18133.452645224952
29,0.23886,31317960638.0,408.875,18581.39500427246,19108790.400000002,0.9496433377678877,2.2984948097405478,0.0,809,0.5940155823903044,0.7345620118755174,5.687017497824577e-05,18207.648299575005
30,0.24162,31317960638.0,410.56640625,18720.234817504883,19041571.2,0.9496229983727735,2.279009006507688,0.0,809,0.5909605639351432,0.7319780350902226,5.686621833743488e-05,18282.412730963893
31,0.24454000000000004,31376553642.0,411.76171875,18720.234817504883,19030851.200000003,0.8321549026658873,2.2789744096487685,0.0,807,0.5976056271086719,0.7315659470091631,5.685550914524756e-05,18372.46901450822
32,0.24383999999999997,31698815164.0,417.26953125,18673.954879760742,19020771.200000003,0.832749230761413,2.2731935175018294,0.0,796,0.5967448971921099,0.7311784612015997,5.683343473572972e-05,18434.53392547054
33,0.24430000000000002,31142181626.0,419.0234375,18419.41522216797,19027945.6,0.8357926823129803,2.3504101965662723,0.0,815,0.5851107939123027,0.7314542526874909,5.687546749386271e-05,18497.03210009468
34,0.24748000000000006,31933187180.0,420.4765625,18859.074630737305,19008710.400000002,0.8355981017947128,2.3614127612382037,0.0,788,0.6078466045854934,0.7307148313575658,5.692733373643288e-05,18569.480450081457
35,0.24523999999999999,31435146646.0,421.1171875,18234.295471191406,18997340.8,0.8405218466552918,2.2449683884441516,0.0,805,0.5940229518827177,0.7302777719689076,5.6886871770666205e-05,18651.9837648626
36,0.25222,30995699116.0,421.95703125,18627.6749420166,18903708.8,0.8417182159365609,2.323635362125919,0.0,820,0.5888536495637012,0.7266784593564292,5.6907817128089526e-05,18702.797482882022
37,0.24728,32431227714.0,423.75390625,18974.774475097656,18924512.0,0.8419810974962166,2.3136768314111875,0.0,771,0.6101139858904931,0.7274781562564197,5.6925548337394724e-05,18759.835960008575
38,0.25046,31405850144.0,425.7421875,17840.91600036621,18863200.0,0.8475563763171982,2.372781394514935,0.0,806,0.5964068244756607,0.7251212584554939,5.698900839774241e-05,18818.695523628736
39,0.25336000000000003,30995699116.0,426.765625,18650.814910888672,18850707.200000003,0.8512740429310496,2.3294074845312935,0.0,820,0.5880494453407359,0.7246410220768501,5.7023892205803784e-05,18865.147206459602
40,0.25654,30497658582.0,428.0234375,18974.774475097656,18763811.2,0.8509417900391487,2.398189644158889,0.0,837,0.5758975705414,0.721300648392918,5.709572544989584e-05,18916.811039326658
41,0.25498000000000004,31757408168.0,430.6640625,19368.15394592285,18793782.400000002,0.8525339495512236,2.4833891048493,0.0,794,0.5996767881128324,0.7224527728607401,5.723480342646433e-05,18958.79792342009
42,0.25966,31962483682.0,433.6015625,18373.135284423828,18746451.200000003,0.8583289032194313,2.4174453945266507,0.0,787,0.6006685181224907,0.7206333117243364,5.731803715099495e-05,19008.858808997167
43,0.25656,31464443148.0,435.078125,18211.155502319336,18764185.6,0.8602173687599406,2.4449704033406845,0.0,804,0.6018374437806779,0.7213150407229132,5.74151110857726e-05,19067.01451066939
44,0.26082,31874594176.0,436.40234375,18604.53497314453,18751795.2,0.8615856813096092,2.379073389855065,0.0,790,0.6014638396566132,0.7208387407080288,5.7460602094319344e-05,19111.17514550895
45,0.2576,31669518662.0,439.68359375,18280.575408935547,18699689.6,0.8623803578594782,2.412973816857943,0.0,797,0.5937767599498114,0.7188357466113443,5.75309166086907e-05,19153.587214606203
46,0.26048,31962483682.0,440.8359375,18442.55519104004,18673606.4,0.8676724147451894,2.5909052238631687,0.0,787,0.6014416702938614,0.7178330809550111,5.770021504725196e-05,19199.31292139869
47,0.26308,31405850144.0,442.4765625,18211.155502319336,18649241.6,0.8697305616484226,2.51702792753469,0.0,806,0.5884720252728665,0.7168964724030148,5.782639083213784e-05,19237.569733232773
48,0.26677999999999996,30878513108.0,433.30078125,18650.814910888672,18552921.599999998,0.8714051464444095,2.629894581147637,0.0,824,0.580176889955357,0.7131938302418527,5.8015305916297976e-05,19258.21012440016
49,0.2701,31054292120.0,437.43359375,19067.334350585938,18555036.8,0.8774248419991046,2.610036278267595,0.0,818,0.5840397538423703,0.7132751407557573,5.819170513172104e-05,19286.01474272908
50,0.27108,31786704670.0,423.4765625,18928.494537353516,18528611.2,0.8763763846388558,2.590938374064675,0.0,793,0.5973848012363014,0.7122593128831035,5.8346457041553516e-05,19310.088642289862
