round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio
1,0.34913999999999995,4286864.436160696,992.4453125,493635.20000000007,0.08049611918824877,2.4723603110564567,0.9442854427564346,108,0.0027392105023391028,0.09995852907824397
2,0.41652000000000006,4521186.276914267,994.96484375,493632.0,0.06635369911536013,2.6965360876758226,0.9671560011825229,50,0.002888936918156081,0.09995788109509153
3,0.42211999999999994,4620229.510535842,995.15234375,493632.0,0.05868743213607126,2.8842670001721453,0.989894483208175,29,0.0029522233294158734,0.09995788109509153
4,0.48006000000000004,4625207.204078563,986.61328125,493632.0,0.0571138700177376,2.876268681541531,0.9717831938462032,30,0.002955403964267452,0.09995788109509153
5,0.4737,4665966.503564413,987.16015625,493632.0,0.05667601069915075,2.904409202882134,0.9882723480446922,17,0.0029814482450890817,0.09995788109509153
6,0.49926000000000004,4632259.029720704,987.3515625,493632.0,0.05805485839843415,2.8734456629703056,0.9852632691040035,26,0.0029599099231442196,0.09995788109509153
7,0.52288,4637012.215325307,987.43359375,493632.0,0.05839306877869159,2.8744119150630554,0.9828333727582906,24,0.0029629471024442858,0.09995788109509153
8,0.52444,4591114.708723737,987.78515625,493632.0,0.05801183402327649,2.862538375327524,0.9789973529168836,40,0.0029336196221876913,0.09995788109509153
9,0.53036,4604214.872579354,987.92578125,493632.0,0.05903762409972293,2.8301963257307667,0.9766063374707953,34,0.00294199033391652,0.09995788109509153
10,0.56508,4576505.166663662,988.078125,493632.0,0.05917429331770967,2.8276774466013817,0.9819493863835165,43,0.002924284451542276,0.09995788109509153
11,0.5443,4609247.655187367,988.1171875,493632.0,0.05918128043871786,2.8226902922012336,0.9797305443452877,32,0.002945206169448797,0.09995788109509153
12,0.5746399999999999,4615185.939799821,988.26953125,493635.19999999995,0.05849984302129689,2.828954648294686,0.9788395964383814,31,0.0029490006005110678,0.09995852907824397
13,0.5841000000000001,4572766.923976135,988.3984375,493635.20000000007,0.06059963492040883,2.787075556806758,0.970369711378963,42,0.0029218957980678183,0.09995852907824397
14,0.62112,4564644.142568884,988.765625,493632.0,0.05975985947615854,2.781482440532911,0.9749908492210986,46,0.002916705522408233,0.09995788109509153
15,0.59604,4573415.446976247,663.89453125,493632.0,0.060402813214177134,2.7796081389936598,0.981807454541563,42,0.0029223101897611803,0.09995788109509153
16,0.6025,4563600.648565579,664.01171875,493632.0,0.06117968427201494,2.7611809456937246,0.9780453637491691,44,0.0029160387530770475,0.09995788109509153
17,0.60466,4575022.1456897715,623.3984375,493632.0,0.0606370268323166,2.765786661316836,0.9751650367217621,41,0.0029233368343065634,0.09995788109509153
18,0.61976,4562889.62315131,623.48828125,493632.0,0.06121879668482775,2.7518219319356163,0.9705820771980175,44,0.002915584423738856,0.09995788109509153
19,0.6164,4578646.224617592,614.94921875,493632.0,0.06177893310864021,2.7551630295797827,0.9754747472796454,38,0.002925652539691752,0.09995788109509153
20,0.617,4560613.084295679,615.04296875,493632.0,0.06104857691973685,2.7434433984651396,0.9777745619725134,45,0.0029141297663231175,0.09995788109509153
21,0.6368199999999999,4532409.691199082,577.62890625,493632.0,0.062171798607519056,2.7357748134504174,0.9795414610125037,53,0.0028961084288812024,0.09995788109509153
22,0.6437999999999999,4564534.078205727,577.7265625,493632.0,0.062337664040716737,2.7321423132819205,0.9734072615132942,42,0.0029166351937416784,0.09995788109509153
23,0.6431799999999999,4586335.5934909275,578.0234375,493632.0,0.06212348313319562,2.7209061123049407,0.9780775971842541,35,0.0029305658744350972,0.09995788109509153
24,0.64962,4570261.429380928,578.18359375,493632.0,0.06227543460666631,2.712627381098192,0.977619163255012,40,0.002920294843054906,0.09995788109509153
25,0.6277200000000001,4519968.927657103,578.42578125,493632.0,0.06350981898860153,2.6972634263794704,0.974529538649158,55,0.002888159059205817,0.09995788109509153
26,0.6426999999999999,4561556.644949362,578.5546875,493632.0,0.06350567406380339,2.71164202916117,0.9790154173671374,41,0.0029147326804788254,0.09995788109509153
27,0.65264,4564897.214470658,578.82421875,493632.0,0.06279388406316042,2.7149278970852677,0.9726136157928691,41,0.0029168672296937116,0.09995788109509153
28,0.64752,4555183.824006046,579.22265625,493632.0,0.06316045638911136,2.7132931336296253,0.9742300753467724,44,0.002910660590419199,0.09995788109509153
29,0.67086,4574452.274460294,579.2578125,493632.0,0.06267795738101739,2.721454225336739,0.9641801001262632,38,0.0029229726993356513,0.09995788109509153
30,0.6877000000000001,4563151.303341696,579.2578125,493632.0,0.06269305598101382,2.7224136130729866,0.9697403632979089,42,0.00291575163152824,0.09995788109509153
31,0.66548,4537027.771733928,559.86328125,493632.0,0.06323922027363195,2.7129735368052126,0.9764911377853723,50,0.0028990592790632125,0.09995788109509153
32,0.6655000000000001,4595875.229873148,560.05078125,493632.0,0.06138357760103778,2.739491588032989,0.983159498877909,33,0.002936661488736836,0.09995788109509153
33,0.67876,4521263.981111174,560.265625,493632.0,0.06269094918666357,2.705094111590229,0.9761637375200214,56,0.0028889865694001113,0.09995788109509153
34,0.68224,4562042.972728133,560.421875,493632.0,0.06338104975975015,2.7100073060932854,0.983553718770319,41,0.0029150434330531202,0.09995788109509153
35,0.66338,4532787.742416029,560.43359375,493632.0,0.06336085316343379,2.7174144485033005,0.9712082790231357,51,0.002896349995154012,0.09995788109509153
36,0.69202,4593037.5289190775,497.6484375,493632.0,0.06243829272649561,2.7189500536918674,0.9749379825393962,32,0.0029348482612901452,0.09995788109509153
37,0.6975,4549183.614858315,497.671875,493632.0,0.06251801277273847,2.715677486171785,0.9832984989035586,47,0.0029068265909637796,0.09995788109509153
38,0.7078,4550917.745324692,497.78125,493632.0,0.0632398721495872,2.709027027191714,0.9709449105570682,45,0.0029079346615493236,0.09995788109509153
39,0.68584,4572438.047608626,498.171875,493632.0,0.062492888189948595,2.7166654396647814,0.9756087121797481,39,0.002921685653424042,0.09995788109509153
40,0.69518,4522062.449819674,498.3515625,493632.0,0.0642857667924667,2.6867911446088972,0.9712199412565148,53,0.002889496773047715,0.09995788109509153
41,0.71018,4527906.02086878,498.421875,493632.0,0.06423854677360195,2.6976662336066357,0.9719972265260882,51,0.002893230684261201,0.09995788109509153
42,0.7076,4546347.043639896,498.38671875,493632.0,0.06361017110793296,2.6968343310649097,0.9706466542183809,46,0.002905014085392905,0.09995788109509153
43,0.72394,4565154.744921686,498.15625,493632.0,0.06461736223076013,2.6865090873087385,0.9758738711993502,38,0.002917031785892451,0.09995788109509153
44,0.69712,4570525.2110585915,495.26953125,493632.0,0.06333883742774934,2.7134761062093915,0.9773698453725436,38,0.002920463393647662,0.09995788109509153
45,0.72068,4511362.115549721,496.0390625,493632.0,0.06520909809655621,2.6801600122154388,0.9711637803517611,55,0.0028826594987538152,0.09995788109509153
46,0.69668,4508058.950955588,494.703125,493632.0,0.06473865308992575,2.6868239981968816,0.97025904630613,57,0.0028805488504508553,0.09995788109509153
47,0.7099399999999999,4497540.862267297,494.5703125,493632.0,0.06523951931707614,2.681871123227203,0.9727109990126515,60,0.0028738280270078575,0.09995788109509153
48,0.71354,4506234.662730256,494.7890625,493632.0,0.06515388799241814,2.6826418796252893,0.9675111565736387,57,0.0028793831710736463,0.09995788109509153
49,0.72406,4539826.505198985,494.59765625,493635.19999999995,0.064880298753383,2.690569101528544,0.968688135501308,46,0.0029008476071559013,0.09995852907824397
50,0.7382799999999999,4489849.998863069,496.703125,493632.0,0.0652546547532191,2.6891498903514015,0.9714392075787318,62,0.002868913737292696,0.09995788109509153
51,0.72272,4535966.409575018,497.75,493632.0,0.06511496271445949,2.6813347650093036,0.9721048724436038,47,0.002898381092380203,0.09995788109509153
52,0.73678,4500604.524699651,497.7421875,493632.0,0.06493369475178742,2.6901441246895574,0.9788596178077258,59,0.0028757856387857193,0.09995788109509153
53,0.7218399999999999,4516015.354104814,497.953125,493632.0,0.06479725659348846,2.6877172677229013,0.9721294138787311,54,0.0028856328141244818,0.09995788109509153
54,0.7444599999999999,4450816.649755623,497.9921875,493632.0,0.06627105866684349,2.657459541799134,0.9730989228585829,74,0.0028439723001633375,0.09995788109509153
55,0.747,4503250.326816508,497.85546875,493632.0,0.06575676055382108,2.674476627499322,0.9651044953759056,57,0.0028774762471670975,0.09995788109509153
56,0.7455799999999999,4564593.558041508,498.171875,493632.0,0.06461796263112417,2.6869256567102555,0.9745074359328474,38,0.002916673200026523,0.09995788109509153
57,0.73234,4500635.669012211,497.7421875,493632.0,0.06562405593802448,2.6762348439643544,0.9745360727285247,58,0.0028758055393049275,0.09995788109509153
58,0.7485599999999999,4449202.550468715,497.94140625,493632.0,0.06595454829253578,2.6846070990171262,0.9634461300952258,75,0.00284294092681707,0.09995788109509153
59,0.7412799999999999,4530305.259954891,497.84765625,493632.0,0.06504523126662817,2.6942040976760704,0.9728605855731228,49,0.002894763744380122,0.09995788109509153
60,0.749,4484960.061843773,498.26171875,493632.0,0.06598169561945863,2.677514244074198,0.9623555458000512,63,0.00286578917689698,0.09995788109509153
61,0.75254,4468043.496325784,498.9609375,493632.0,0.06632264486713484,2.6580653108872103,0.9772858358182981,68,0.002854979869856731,0.09995788109509153
62,0.75314,4508802.6379606435,498.79296875,493632.0,0.06639744521366457,2.669847021685721,0.9843428541647901,54,0.0028810240498151076,0.09995788109509153
63,0.7362399999999999,4486593.877752667,499.2578125,493632.0,0.06670143465212744,2.6674023041088715,0.9713230920850657,61,0.002866833148723749,0.09995788109509153
64,0.75212,4497448.222625884,499.15625,493632.0,0.0664467092699255,2.6587578023320035,0.9591072763297432,58,0.002873768832348808,0.09995788109509153
65,0.74936,4486376.541646848,499.6015625,493632.0,0.06755727593720279,2.646258762716603,0.9642030099665752,60,0.0028666942758126825,0.09995788109509153
66,0.7530399999999999,4494573.638386689,499.4921875,493632.0,0.06562397554382282,2.6667780992480465,0.9646443300272184,60,0.0028719320373077886,0.09995788109509153
67,0.76512,4534405.191481636,499.515625,493632.0,0.06669271633353206,2.6732731748848866,0.9743143125452157,45,0.0028973835089339526,0.09995788109509153
68,0.76566,4484723.563158977,499.46484375,493632.0,0.06695823278140853,2.645288732381978,0.9641192072922783,61,0.002865638059526503,0.09995788109509153
69,0.7510399999999999,4502589.681638851,499.50390625,493632.0,0.06723744452203134,2.656182550349477,0.9660122624031187,55,0.002877054109673387,0.09995788109509153
70,0.75234,4509340.24127954,499.90625,493632.0,0.06644652665242136,2.6689349385540013,0.9671860747511769,54,0.002881367566312805,0.09995788109509153
71,0.76464,4500219.095566551,499.9921875,493635.20000000007,0.06631651468398496,2.6660218091735493,0.9662124788170383,57,0.0028755393581894897,0.09995852907824397
72,0.75438,4480930.5905731,499.98828125,493632.0,0.06659818299360319,2.660118315448089,0.9690079836788804,63,0.0028632144348709906,0.09995788109509153
73,0.75332,4492011.555773311,500.2734375,493632.0,0.06673530258642095,2.662124107009051,0.9618109994112729,59,0.0028702949238168123,0.09995788109509153
