round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
21,0.18053999999999998,69693422568.0,438.64453125,4935100.799999999,0.3824188979872392,1.2020566265614794,0.0,641,0.6631982317624031,0.9993319293698364,3.212124966158158e-05,122514.76188234705
22,0.18137999999999999,69919699914.0,443.38671875,4935187.199999999,0.383932578613749,1.198169271167405,0.0,638,0.6676656255102317,0.9993494249149522,3.217156784970317e-05,120809.08489774792
23,0.18197999999999998,72333324938.0,447.0546875,4935120.0,0.38686194542071545,1.1749629396174421,0.0,606,0.6885136192017669,0.999335817268751,3.2199810722096946e-05,119489.85590502461
24,0.18246,71428215554.0,450.58203125,4935161.6,0.386199141086989,1.1917843574119409,0.0,618,0.6817014561770363,0.9993442410497327,3.2258117757620924e-05,118147.54780574609
25,0.18231999999999998,69995125696.0,453.95703125,4935206.399999999,0.38847676454222674,1.2125620585250958,0.0,637,0.6687215574660079,0.9993533128138669,3.233201582470362e-05,116804.71467316344
26,0.18194000000000002,71352789772.0,457.37109375,4935222.4,0.3913627855291183,1.1940532735668399,0.0,619,0.6844522630128898,0.999356552729629,3.23775898651248e-05,115534.46445778101
27,0.18374,70975660862.0,460.94140625,4935017.599999999,0.39167476122021905,1.2135509971299432,0.0,624,0.6787204514714176,0.999315081807873,3.245393673260792e-05,114468.82772217478
28,0.18231999999999998,70221403042.0,477.5625,4935209.6,0.39443563836720336,1.190882296654335,0.0,634,0.6695812133476583,0.9993539607970193,3.2511359489687e-05,113228.2932538838
29,0.17946,69995125696.0,479.7421875,4935020.799999999,0.3948204660603607,1.2028727187219315,0.0,637,0.6678795263392677,0.9993157297910255,3.25711831143268e-05,112022.82236385343
30,0.18169999999999997,71579067118.0,482.95703125,4934944.0,0.3965382031936445,1.206188960228923,0.0,616,0.6819194269273192,0.9993001781953669,3.2641386959778566e-05,110979.22222166357
31,0.18383999999999998,71579067118.0,486.79296875,4935110.399999999,0.39904297183461046,1.1964274780380608,0.0,616,0.679586919481381,0.9993338733192937,3.269777653156821e-05,109964.72725870312
32,0.18345999999999998,69090016312.0,490.89453125,4934892.8,0.3978927605480348,1.214174557465825,0.0,649,0.6614897326256992,0.9992898104649279,3.277376233485825e-05,108974.0617441484
33,0.18392,70372254606.0,507.30859375,4934972.8,0.3993931811950883,1.2151799064619122,0.0,632,0.6695866456945679,0.9993060100437389,3.284456997567095e-05,108054.80539412718
34,0.18426,71654492900.0,510.8046875,4934908.8,0.4033601771787434,1.2014392294536962,0.0,615,0.6823539886464818,0.99929305038069,3.2905357591984436e-05,107232.0666173454
35,0.18255999999999997,70372254606.0,514.5546875,4934927.999999999,0.40183018008102706,1.229285008228913,0.0,632,0.6753062301165581,0.9992969382796048,3.2987489735866465e-05,106430.6272274782
36,0.18448,69542571004.0,518.21484375,4934934.399999999,0.4027903882991219,1.2231079665769717,0.0,643,0.6661575070803829,0.9992982342459096,3.305990963052363e-05,105655.46565477681
37,0.18172000000000002,70749383516.0,521.62109375,4934835.199999999,0.402539337212528,1.2491535286692341,0.0,627,0.679986179623501,0.999278146768184,3.3148939230475324e-05,104896.99535482016
38,0.18227999999999997,70749383516.0,515.7109375,4934953.599999999,0.40391134084920177,1.243879553425264,0.0,627,0.6744764261092998,0.9993021221448243,3.3237464147989066e-05,104183.74704950757
39,0.18184,70221403042.0,517.93359375,4934793.6,0.4076097265080369,1.243261257525896,0.0,634,0.6700035826588205,0.9992697229872023,3.333001646182116e-05,103491.30816138574
40,0.1845,70824809298.0,508.95703125,4934678.399999999,0.4086677252331897,1.2404859118155651,0.0,626,0.6740554192238001,0.9992463955937145,3.340544478187148e-05,102780.27121201667
41,0.18456,70221403042.0,512.359375,4934748.799999999,0.4076399272416914,1.2521930080004666,0.0,634,0.6727557519203369,0.9992606512230682,3.348539966561958e-05,102186.53476308411
42,0.18188,70900235080.0,516.5625,4934687.999999999,0.40883344347693285,1.2740511687157268,0.0,625,0.6793539967602906,0.9992483395431718,3.358947529265653e-05,101559.9964222024
43,0.18425999999999998,70749383516.0,520.109375,4934655.999999999,0.40904716681638115,1.2742089669727865,0.0,627,0.6827329338938486,0.9992418597116475,3.3690161051820945e-05,101035.19206169655
44,0.18273999999999999,71126512426.0,523.65625,4934435.199999999,0.4109496348045128,1.2743557082039723,0.0,622,0.6848651300558956,0.9991971488741292,3.3781447806722856e-05,100540.55944381587
45,0.18617999999999998,73841840578.0,527.44140625,4934537.599999999,0.4139830661827718,1.260480837910317,0.0,586,0.7040345111966007,0.9992178843350072,3.3862694619531845e-05,100064.07036469404
46,0.18544,71201938208.0,531.05859375,4934473.6,0.4145690544795387,1.2553669662989217,0.0,621,0.6829644768335352,0.9992049246719585,3.3941352919782495e-05,99614.48899199089
47,0.1866,70900235080.0,534.53515625,4934412.8,0.4142811345049626,1.2764809987206893,0.0,625,0.6854959504934433,0.9991926129920622,3.402537943682046e-05,99217.65764167254
48,0.18597999999999998,69768848350.0,538.54296875,4934150.399999999,0.41566477887218756,1.2973697107770747,0.0,640,0.6784482093192606,0.9991394783735623,3.4122998054251904e-05,98932.03901152639
49,0.18564,72710453848.0,542.57421875,4934492.799999999,0.4146546526818288,1.2908689453366837,0.0,601,0.6972236758860507,0.9992088125708731,3.421219668093622e-05,98589.43455153855
50,0.18534,71654492900.0,546.10546875,4934195.199999999,0.41704727461333063,1.29633144311076,0.0,615,0.6944253577094136,0.9991485501376964,3.429681093737121e-05,98285.57647016011
51,0.18617999999999998,70975660862.0,550.25,4934278.399999999,0.4176138068006633,1.3121950337794517,0.0,624,0.6823200668508429,0.9991653976996598,3.4388536694234387e-05,97960.18384895586
52,0.18724000000000002,72107047592.0,554.5234375,4934134.399999999,0.417718009389052,1.3127627034512472,0.0,609,0.6963517928849186,0.9991362384578001,3.447626659647718e-05,97684.84531662587
53,0.18764,72182473374.0,558.27734375,4933964.8,0.41699597769709673,1.3300635409660386,0.0,608,0.698255170958604,0.9991018953507209,3.457326911554215e-05,97469.34697468969
54,0.18662,72785879630.0,561.89453125,4934054.399999999,0.4180795621311427,1.3234873318100357,0.0,600,0.7023015925324148,0.9991200388789891,3.4660895838864065e-05,97223.75022988238
55,0.18483999999999998,71880770246.0,565.4921875,4933760.0,0.4159536386962791,1.3621984913875125,0.0,612,0.697189736734671,0.9990604244289648,3.4767663815775095e-05,97011.7909005681
56,0.18683999999999998,72936731194.0,568.96875,4933881.6,0.41727490340606693,1.358615991991472,0.0,598,0.7012497478536265,0.9990850477887575,3.486929936138423e-05,96814.57508050525
57,0.18714,70749383516.0,572.6640625,4933705.6,0.4200263117335704,1.376097423409694,0.0,627,0.6890901335259588,0.9990494087153734,3.4975085920917506e-05,96608.62353312687
58,0.18746,71956196028.0,573.34375,4933804.799999999,0.4140566811907062,1.3957945638310447,0.0,611,0.698880576404983,0.9990694961930989,3.509072829328964e-05,96404.96653343318
59,0.18711999999999998,72785879630.0,577.01953125,4933574.4,0.41555532785016186,1.3944398337080446,0.0,600,0.70526359270172,0.9990228414061234,3.519467863828293e-05,96232.62071104115
60,0.18797999999999998,71654492900.0,580.390625,4933561.6,0.41762837121851504,1.407193190441379,0.0,615,0.6963246658618522,0.9990202494735136,3.530319233606786e-05,96063.37903106186
61,0.18769999999999998,72710453848.0,585.21875,4933190.399999999,0.4153617951393874,1.4012849871102826,0.0,601,0.706749999099671,0.9989450834278308,3.540167405580185e-05,95889.20487430053
62,0.18874,74218969488.0,588.875,4933200.0,0.4149026575179479,1.4371477145366276,0.0,581,0.718248906403917,0.9989470273772882,3.55167426492956e-05,95724.24352676515
63,0.18785999999999997,74294395270.0,593.77734375,4932883.199999999,0.41341035214475524,1.4428275891872562,0.0,580,0.7159177613836414,0.9988828770451968,3.562723263565902e-05,95519.39059950924
64,0.1879,72559602284.0,597.3046875,4933097.6,0.4135829069697291,1.461615731086692,0.0,603,0.706106951542641,0.9989262919164101,3.5742414137642166e-05,95308.32475743984
65,0.18856,72635028066.0,600.44921875,4932739.199999999,0.41459622654083556,1.4637805822728123,0.0,602,0.7082282830108687,0.9988537178033371,3.585328700193875e-05,95080.22798964963
66,0.1889,74445246834.0,604.546875,4932777.6,0.41124546392255484,1.4968499738599108,0.0,578,0.7201604243200964,0.9988614936011664,3.597663198006433e-05,94858.96539469322
67,0.18853999999999999,73690989014.0,607.8984375,4932259.199999999,0.41391814309830527,1.4932092691878593,0.0,588,0.7158960319960026,0.9987565203304714,3.6096105723537226e-05,94618.45686174344
68,0.18918000000000001,71654492900.0,611.70703125,4932348.799999999,0.41398877969640735,1.5261944148263893,0.0,615,0.7026818654939623,0.9987746638587397,3.6222589009361263e-05,94363.93891141625
69,0.18749999999999997,72559602284.0,615.28515625,4932336.0,0.4112009754107562,1.5358434980049789,0.0,603,0.7088645357953262,0.9987720719261299,3.634260283292713e-05,94106.44752094136
70,0.18919999999999998,72257899156.0,619.25390625,4932112.0,0.4098343039834534,1.557707696362712,0.0,607,0.7082214708825555,0.9987267131054592,3.647169665676754e-05,93838.57284950462
71,0.18922,71428215554.0,622.58984375,4931532.8,0.4106554248855951,1.5664026435209482,0.0,618,0.7001300248720785,0.998609428154868,3.659880413084808e-05,93541.8209648589
72,0.18878,73540137450.0,626.19921875,4931775.999999999,0.4079406432588574,1.5927715281889196,0.0,590,0.7148333226233948,0.9986586748744533,3.673371047041993e-05,93285.92336298368
73,0.1893,72559602284.0,629.0625,4931193.6,0.40917700920257405,1.609581792513826,0.0,603,0.7077991362828749,0.9985407419407095,3.6868993676975663e-05,92999.16039955831
74,0.18917999999999996,73313860104.0,632.72265625,4930995.199999999,0.40786608402197116,1.6270819077697667,0.0,593,0.7097283136654461,0.9985005669852584,3.700493215261977e-05,92692.07671934436
75,0.18878,73087582758.0,633.55859375,4930924.8,0.4073253232665885,1.643762195209566,0.0,596,0.710786918405325,0.9984863113559047,3.7143964826776314e-05,92387.76665408793
76,0.18935999999999997,72861305412.0,637.59765625,4930851.199999999,0.40282590983722333,1.688337873579886,0.0,599,0.7095048932125125,0.9984714077433987,3.7289241090958166e-05,92059.33720349679
77,0.1897,73841840578.0,642.1640625,4930118.399999999,0.4042835080326269,1.699772829882256,0.0,586,0.716536372057448,0.9983230196014904,3.7437016891862394e-05,91723.52749684844
78,0.18914,73012156976.0,645.734375,4929865.6,0.4041153720810636,1.743520287373666,0.0,597,0.7112106327864092,0.9982718289324477,3.759565302995114e-05,91348.77636945239
79,0.1898,73238434322.0,649.296875,4929775.999999999,0.4019460812038319,1.764977360093031,0.0,594,0.7122774120802638,0.9982536854041795,3.775576703316733e-05,90968.97228944204
80,0.18996,74068117924.0,651.875,4929062.4,0.40192434251659775,1.7899308404843282,0.0,583,0.7182380590658386,0.9981091851611859,3.7920558176656855e-05,90545.38124449595
81,0.18954,74973227308.0,649.9765625,4928729.6,0.397227793821637,1.8123440171455578,0.0,571,0.7235705757537089,0.9980417949133322,3.808965671328969e-05,90098.68746241815
82,0.18988,73766414796.0,653.6640625,4928400.0,0.4003076741646992,1.8614500527657736,0.0,587,0.7158973944216653,0.9979750526486312,3.826886265191833e-05,89607.85036745877
83,0.19002,73540137450.0,657.6640625,4928086.399999999,0.3981015587520616,1.8935636743705644,0.0,590,0.715470937833515,0.9979115502996923,3.8455267579618704e-05,89089.22713839056
84,0.19019999999999998,72861305412.0,659.44921875,4927167.999999999,0.3979624778869189,1.9087040180596926,0.0,599,0.709502185716928,0.9977255791349425,3.863979723679747e-05,88534.35247095875
85,0.19029999999999997,73690989014.0,662.62890625,4926457.6,0.39561100893085055,1.9512777791061164,0.0,588,0.7146235090713468,0.9975817268751013,3.883295846898253e-05,87933.57212449312
86,0.19044,73766414796.0,666.7265625,4925779.199999999,0.3946070997026899,2.005985923218884,0.0,587,0.7152597792115452,0.9974443544467844,3.9034559678926664e-05,87317.5577261825
87,0.19025999999999998,73540137450.0,672.35546875,4925055.999999999,0.39203415673186115,2.053384094402414,0.0,590,0.7137706306065279,0.9972979102543333,3.924624456433513e-05,86659.44848938528
88,0.19046000000000002,72408750720.0,676.21484375,4923990.399999999,0.3877784490222527,2.157870120224111,0.0,605,0.7061042266913159,0.9970821318645715,3.948666809503258e-05,85972.44136306958
89,0.19054,71201938208.0,678.97265625,4923299.199999999,0.3815822111488676,2.2280573493020803,0.0,621,0.6984229228725191,0.996942167503645,3.9742957863547065e-05,85269.78625950155
90,0.19075999999999999,74143543706.0,683.03515625,4922156.8,0.38114735180141607,2.2986145063577235,0.0,582,0.7182421289870856,0.9967108375182245,4.0013807049532534e-05,84553.5525547973
91,0.19035999999999997,72182473374.0,687.765625,4921171.199999999,0.3782346618383935,2.353423878214901,0.0,608,0.706304555330948,0.9965112587072736,4.0296156234843024e-05,83821.71561454466
92,0.19082000000000002,73163008540.0,691.38671875,4919990.399999999,0.3715397680186758,2.478592660753255,0.0,595,0.7095157579063318,0.9962721529240239,4.0608643968966715e-05,83081.65112028946
93,0.19016,74596098398.0,695.15234375,4918432.0,0.3687900317191011,2.589480391124911,0.0,576,0.7174191023966587,0.9959565851287866,4.094573788711992e-05,82333.29278369209
94,0.19002,71503641336.0,695.94140625,4917599.999999999,0.36759406921608584,2.7082883724235916,0.0,617,0.6939894335645884,0.9957881095091528,4.1308101862048396e-05,81586.26316176166
95,0.1908,70749383516.0,700.046875,4915251.2,0.360881869523134,2.837149175135929,0.0,627,0.68824268740805,0.9953124898752632,4.169783424085636e-05,80840.43541332583
96,0.19116,72484176502.0,703.828125,4913427.199999999,0.35502538127938366,2.8751867103732085,0.0,604,0.6991134817703324,0.9949431394783735,4.209325170490581e-05,80101.16144724423
97,0.19097999999999998,71503641336.0,702.32421875,4911097.6,0.3485451261794849,3.0482762493296427,0.0,617,0.6908121874963254,0.9944714077433987,4.25266749100769e-05,79367.07173160443
98,0.19088,70975660862.0,711.453125,4908259.199999999,0.3410569074236206,3.2274194398291605,0.0,624,0.6804126362116514,0.9938966466871861,4.300091614042287e-05,78639.79788967429
99,0.19119999999999998,71277363990.0,714.3125,4906246.399999999,0.3396209679707103,3.276774300395408,0.0,620,0.684660731495016,0.9934890652843026,4.347516485908242e-05,77924.10242585295
100,0.1911,69919699914.0,716.8671875,4904348.8,0.3350429721134918,3.3633220383829956,0.0,638,0.6627907797105662,0.9931048112749069,4.396134506457196e-05,77218.51232081275
