round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
72,0.48706000000000005,61113472920.0,624.5703125,5120239.999999999,0.06597500000000034,5.051407204322668,0.0,755,0.5175842046912529,0.9992349965652907,0.00011079324279099794,3601.8357842449645
73,0.48904,59981741940.0,628.0703125,5119894.399999999,0.06620000000000036,5.075367388449212,0.0,770,0.5079917526664655,0.9991675513645163,0.00011132670849286058,3583.9222289835952
74,0.48902,61566165312.0,631.59375,5119612.8,0.06642500000000033,5.100266993280589,0.0,749,0.5213839173573426,0.9991125960157372,0.0001118549283962455,3566.513097160667
75,0.49235999999999996,62169755168.0,635.3984375,5119667.199999999,0.06665000000000032,5.134864408268047,0.0,741,0.5264675198338585,0.9991232123899332,0.00011237801558738143,3549.417949680113
76,0.49556000000000006,61113472920.0,638.91796875,5119231.999999999,0.06687500000000035,5.165315070734617,0.0,755,0.5175721380567562,0.9990382813963654,0.0001128930004822204,3532.7028048648726
77,0.49664,62094306436.0,642.4609375,5118867.199999999,0.06710000000000034,5.205428294994102,0.0,742,0.525881571438149,0.9989670892399926,0.00011341287150325725,3516.207844641539
78,0.4990200000000001,62320652632.0,646.87109375,5118687.999999999,0.06732500000000033,5.214627520070944,0.0,739,0.5277714889148659,0.9989321176544058,0.00011391644160021208,3500.239665430082
79,0.5008199999999999,60736229260.0,650.140625,5118051.199999999,0.06755000000000035,5.2249041020766205,0.0,760,0.5144284776001775,0.998807843627053,0.00011440131192470946,3484.6831972661794
80,0.5033399999999999,61490716580.0,652.0703125,5117676.8,0.06777500000000035,5.260533105321497,0.0,750,0.5206613710380893,0.9987347779928808,0.00011489619366406432,3469.3640280607347
81,0.5048,61264370384.0,655.55078125,5117280.0,0.06800000000000037,5.28504101211323,0.0,753,0.5188055947898867,0.9986573409105102,0.00011538247699176548,3454.30246687822
82,0.5058400000000001,62622447560.0,659.2265625,5116492.8,0.06822500000000031,5.296199533129449,0.0,735,0.5303298639162575,0.9985037157309686,0.00011585708731703542,3439.730864283386
83,0.5065799999999999,59604498280.0,662.94140625,5115568.0,0.06845000000000034,5.321186755224434,0.0,775,0.5048312522035707,0.9983232373696371,0.00011632853235773355,3425.3804210190415
84,0.5099,61490716580.0,666.8515625,5114873.6,0.06867500000000037,5.355908252910081,0.0,750,0.5207652773997385,0.9981877224754887,0.0001167988996636548,3411.195172391991
85,0.51154,62320652632.0,668.5703125,5114252.799999999,0.06890000000000035,5.374487662818485,0.0,739,0.5278249082670536,0.9980665709111347,0.00011726519374686787,3397.3311538374087
86,0.51472,60811677992.0,670.6953125,5113126.399999999,0.06912500000000035,5.398897189169631,0.0,759,0.515020323524111,0.9978467495160183,0.00011772215520016902,3383.801532828108
87,0.51264,60358985600.0,674.125,5111936.0,0.06935000000000036,5.387059578456297,0.0,765,0.5112516062657912,0.9976144382689065,0.00011816200231436379,3370.672009892702
