timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor,method
2025-06-15 10:06:12,1,0.5362063115032236,12154436227.2,1.2175521850585938,1321.0,12261139,0.0,0,1.0,1.0010779669592111,6133880,6127259,1226776,0.0,1.0,Dense
2025-06-15 10:06:38,2,0.5415676959619953,12154436227.2,2.3874969482421875,1461.0,12260455,0.0,0,1.0,1.0011923464578496,6133880,6126575,1226776,0.0,1.0,Dense
2025-06-15 10:07:04,3,0.626263997285375,12154436227.2,2.3874969482421875,1335.0,12261085,0.0,0,1.0,1.0010894037330234,6133880,6127205,1226776,0.0,1.0,Dense
2025-06-15 10:07:29,4,0.6192738378011537,12154436227.2,2.3874969482421875,1289.0,12261315,0.0,0,1.0,1.001051826743164,6133880,6127435,1226776,0.0,1.0,Dense
2025-06-15 10:07:55,5,0.5986426874787919,12154436227.2,2.3874969482421875,1278.0,12261370,0.0,0,1.0,1.0010428413591863,6133880,6127490,1226776,0.0,1.0,Dense
2025-06-15 10:08:21,6,0.6177807940278249,12154436227.2,2.3874969482421875,1274.0,12261390,0.0,0,1.0,1.0010395739868234,6133880,6127510,1226776,0.0,1.0,Dense
2025-06-15 10:08:47,7,0.6177129284017646,12154436227.2,2.3874969482421875,1273.0,12261395,0.0,0,1.0,1.0010387571470654,6133880,6127515,1226776,0.0,1.0,Dense
2025-06-15 10:09:13,8,0.6257210722768918,12154436227.2,2.3874969482421875,1227.0,12261625,0.0,0,1.0,1.0010011839591888,6133880,6127745,1226776,0.0,1.0,Dense
2025-06-15 10:09:39,9,0.6198846284356974,12154436227.2,2.3874969482421875,1149.0,12262015,0.0,0,1.0,1.0009374793473056,6133880,6128135,1226776,0.0,1.0,Dense
2025-06-15 10:10:05,10,0.6587716321683067,12154436227.2,2.3874969482421875,1199.0,12261765,0.0,0,1.0,1.000978314704013,6133880,6127885,1226776,0.0,1.0,Dense
2025-06-15 10:10:32,11,0.6533423820834747,12154436227.2,2.3874969482421875,1158.0,12261970,0.0,0,1.0,1.0009448294656247,6133880,6128090,1226776,0.0,1.0,Dense
2025-06-15 10:10:58,12,0.6808279606379368,12154436227.2,2.3874969482421875,1190.0,12261810,0.0,0,1.0,1.000970964093911,6133880,6127930,1226776,0.0,1.0,Dense
2025-06-15 10:11:24,13,0.7452324397692569,12154436227.2,2.3874969482421875,1193.0,12261795,0.0,0,1.0,1.000973414285283,6133880,6127915,1226776,0.0,1.0,Dense
2025-06-15 10:11:50,14,0.6943332202239565,12154436227.2,2.3874969482421875,1157.0,12261975,0.0,0,1.0,1.0009440127804807,6133880,6128095,1226776,0.0,1.0,Dense
2025-06-15 10:12:16,15,0.6975907702748557,12154436227.2,2.3874969482421875,1152.0,12262000,0.0,0,1.0,1.0009399293747512,6133880,6128120,1226776,0.0,1.0,Dense
2025-06-15 10:12:42,16,0.6251102816423482,12154436227.2,2.3874969482421875,1150.0,12262010,0.0,0,1.0,1.000938296021788,6133880,6128130,1226776,0.0,1.0,Dense
2025-06-15 10:13:08,17,0.768646080760095,12154436227.2,2.3874969482421875,1116.0,12262180,0.0,0,1.0,1.0009105298369858,6133880,6128300,1226776,0.0,1.0,Dense
