timestamp,round,accuracy,flops,memory,memory_saved,communication,sparsity,skipped_batches,effective_compute_ratio,compression_ratio,download_bytes,upload_bytes,model_size_bytes,quantization_error,avg_scale_factor,method
2025-06-13 15:39:59,1,0.7783599999999999,12804242850.8,16.937782287597656,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:41:35,2,0.8702200000000001,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:43:05,3,0.89214,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:44:34,4,0.90582,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:46:03,5,0.9120800000000001,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:47:32,6,0.9192400000000001,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:49:00,7,0.92398,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:50:32,8,0.9289,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:52:03,9,0.9336800000000001,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:53:35,10,0.93658,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:55:07,11,0.94102,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:56:39,12,0.94406,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:58:11,13,0.9459,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 15:59:43,14,0.9472799999999999,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 16:01:15,15,0.94938,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 16:02:46,16,0.9507,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 16:04:17,17,0.95304,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 16:05:47,18,0.9549800000000002,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
2025-06-13 16:07:18,19,0.95576,12804242850.8,23.139968872070312,0.0,65034640,0.0,0,1.0,1.0,32517320,32517320,6503464,0.0,1.0,Dense
